"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"F41F3.32",3.27121503656045e-87,0.399187552565719,0.668,0.606,6.13712653009106e-83,"7","F41F3.3"
"cut-22",3.78755882767779e-81,0.421968275979008,0.61,0.535,7.1058391166063e-77,"7","cut-2"
"C02E7.61",1.0839426808257e-54,0.287822919653619,0.811,0.822,2.0335848634971e-50,"7","C02E7.6"
"R12E2.7",2.29537559406324e-38,0.425539472189532,0.441,0.39,4.30635415202205e-34,"7","R12E2.7"
"acdh-11",2.19519736431946e-23,0.356230507706215,0.437,0.411,4.11840977519975e-19,"7","acdh-1"
"T05H10.32",6.42656797589679e-21,0.42675277003358,0.323,0.285,1.205688417958e-16,"7","T05H10.3"
"R12E2.14",0.000150829454222675,0.308387690114486,0.328,0.338,1,"7","R12E2.14"
"fmi-1",0,2.24427054526573,0.373,0.061,0,"8","fmi-1"
"F13E9.11",0,2.24157042494365,0.428,0.098,0,"8","F13E9.11"
"asp-4",0,2.16714501618825,0.373,0.1,0,"8","asp-4"
"casy-1",0,1.98993882976033,0.292,0.044,0,"8","casy-1"
"sbt-1",0,1.737166691997,0.255,0.042,0,"8","sbt-1"
"ZK287.1",0,1.64291596556541,0.287,0.047,0,"8","ZK287.1"
"F54E4.3",0,1.59941505082422,0.262,0.05,0,"8","F54E4.3"
"syd-9",0,1.59898082907091,0.356,0.096,0,"8","syd-9"
"C08F1.10",0,1.39433568586346,0.328,0.115,0,"8","C08F1.10"
"mab-20",0,1.38061886180411,0.335,0.096,0,"8","mab-20"
"T02E9.5",0,1.33486630292689,0.503,0.225,0,"8","T02E9.5"
"cnx-1",0,1.13123009516378,0.385,0.129,0,"8","cnx-1"
"ret-1",0,1.10538148179373,0.509,0.205,0,"8","ret-1"
"hmr-1",0,1.08642660386602,0.296,0.103,0,"8","hmr-1"
"cdh-4",0,1.02874384286176,0.329,0.122,0,"8","cdh-4"
"gpc-2",0,0.961155403251565,0.461,0.194,0,"8","gpc-2"
"gpb-1",0,0.930188911317934,0.307,0.109,0,"8","gpb-1"
"F26F12.3",0,0.928774628317568,0.398,0.151,0,"8","F26F12.3"
"F52G3.1",0,0.899975209116043,0.379,0.148,0,"8","F52G3.1"
"goa-1",0,0.88106428842221,0.34,0.122,0,"8","goa-1"
"unc-108",0,0.848820577069808,0.367,0.142,0,"8","unc-108"
"egl-30",0,0.819543806129598,0.443,0.188,0,"8","egl-30"
"cpi-2",8.81129037403735e-305,0.757274250678818,0.503,0.227,1.65308618707315e-300,"8","cpi-2"
"hsp-90",6.78027732059646e-285,0.924897845854792,0.681,0.388,1.2720478281171e-280,"8","hsp-90"
"ftt-2",2.13674290599367e-282,0.886379073954769,0.694,0.405,4.00874336593472e-278,"8","ftt-2"
"apl-1",7.94578022585671e-277,0.836702428891948,0.428,0.187,1.49070782817298e-272,"8","apl-1"
"abts-1",1.61730983903158e-273,1.0151837638284,0.267,0.095,3.03423498900714e-269,"8","abts-1"
"dct-1",2.55084823246307e-272,0.849465784635523,0.265,0.094,4.78564636892397e-268,"8","dct-1"
"his-41",1.57393572449155e-261,0.962648657357333,0.454,0.213,2.95286081271859e-257,"8","his-41"
"F56A8.3",2.90485710792781e-259,0.884717178000753,0.256,0.092,5.44980242018337e-255,"8","F56A8.3"
"xbp-1",1.36030319776474e-256,0.77928763538415,0.416,0.187,2.55206482932644e-252,"8","xbp-1"
"F13C5.2",1.3398264204354e-243,0.659081215490974,0.412,0.183,2.51364834737885e-239,"8","F13C5.2"
"T28D9.1",1.1181551953873e-242,0.828489620542453,0.482,0.235,2.09777096206611e-238,"8","T28D9.1"
"par-5",3.38380256731039e-240,0.660749230954712,0.537,0.269,6.34835199653103e-236,"8","par-5"
"hmg-1.2",2.63761597015203e-226,0.63670769491903,0.353,0.153,4.94843132160221e-222,"8","hmg-1.2"
"chd-7",6.39851479905005e-225,0.633933655588759,0.362,0.159,1.20042536144978e-220,"8","chd-7"
"sdn-1",2.0204984448086e-223,0.760312209258199,0.335,0.145,3.79065713230541e-219,"8","sdn-1"
"B0228.6",4.9511513204674e-223,0.775415162253893,0.257,0.099,9.28885499232889e-219,"8","B0228.6"
"unc-115",1.54908865621459e-215,0.719787326965586,0.273,0.109,2.90624522792419e-211,"8","unc-115"
"gdi-1",6.17544407489063e-215,0.67475116640091,0.279,0.112,1.15857506289023e-210,"8","gdi-1"
"mbk-2",2.26024696786602e-214,0.645820688042266,0.363,0.164,4.24044933641345e-210,"8","mbk-2"
"tspo-1",1.05277192354032e-209,0.627282326937034,0.317,0.135,1.975105405754e-205,"8","tspo-1"
"fubl-1",1.16793717208483e-205,0.601821702858612,0.312,0.135,2.19116692854834e-201,"8","fubl-1"
"skr-1",5.60889536885302e-200,0.536296769232641,0.533,0.277,1.05228486015051e-195,"8","skr-1"
"cnb-1",2.63365605517116e-199,0.711053427661142,0.264,0.106,4.94100212510661e-195,"8","cnb-1"
"selt-1.1",8.38013602757797e-199,0.715995290570519,0.275,0.116,1.5721973201339e-194,"8","selt-1.1"
"his-35",1.55441932141396e-198,0.667118348943878,0.275,0.111,2.91624608890474e-194,"8","his-35"
"cmd-1",3.62784986264836e-189,0.693443318044666,0.403,0.2,6.80620912731459e-185,"8","cmd-1"
"cec-1",1.09996980434113e-186,0.506314520525952,0.37,0.174,2.0636533499244e-182,"8","cec-1"
"sto-1",1.593041336322e-186,0.951742949432479,0.336,0.158,2.9887048510737e-182,"8","sto-1"
"hsp-1",2.32686539663517e-184,0.546453120700019,0.374,0.179,4.36543217062725e-180,"8","hsp-1"
"epc-1",9.39461764569903e-178,0.593699929687265,0.307,0.14,1.7625242165096e-173,"8","epc-1"
"unc-70",4.38126489478941e-177,0.616204063035922,0.316,0.147,8.21969106911442e-173,"8","unc-70"
"unc-44",2.42838964616602e-176,0.557622010147783,0.498,0.264,4.55590181517206e-172,"8","unc-44"
"hbl-1",5.45327169169226e-173,0.777776174780552,0.314,0.145,1.02308830207839e-168,"8","hbl-1"
"T28B8.1",1.78586372236256e-168,0.611283898701503,0.358,0.172,3.35045892952441e-164,"8","T28B8.1"
"hsp-16.11",4.6262113327734e-166,0.864009811272553,0.257,0.112,8.67923508141618e-162,"8","hsp-16.11"
"hrpr-1",3.90270380579862e-165,0.500687253256083,0.374,0.183,7.3218626100588e-161,"8","hrpr-1"
"R02F2.1",3.2962002167451e-156,0.604664688541147,0.271,0.124,6.18400122663548e-152,"8","R02F2.1"
"aqp-2",8.95460728471515e-155,0.702927069768569,0.678,0.453,1.67997387268541e-150,"8","aqp-2"
"hmg-11",2.09361739105581e-154,0.619269609212151,0.567,0.325,3.92783558735981e-150,"8","hmg-11"
"lgg-2",5.30568647636081e-152,0.429435198383567,0.32,0.154,9.95399839830052e-148,"8","lgg-2"
"tos-1",1.76151262603731e-149,0.519244109051417,0.36,0.184,3.3047738377086e-145,"8","tos-1"
"ubq-1",2.58118331498492e-149,0.458794634071301,0.635,0.373,4.84255801724322e-145,"8","ubq-1"
"daf-41",5.50545825746813e-144,0.512277621811912,0.293,0.141,1.03287902368359e-139,"8","daf-41"
"C06G3.6",1.16901665923817e-143,0.473450254669317,0.276,0.13,2.19319215439673e-139,"8","C06G3.6"
"cap-2",6.18751348252903e-142,0.455749878141325,0.283,0.136,1.16083940445727e-137,"8","cap-2"
"hil-7",1.63429057125895e-141,0.84449137743704,0.924,0.852,3.06609254073892e-137,"8","hil-7"
"EEED8.15",4.22581605646044e-139,0.475737155000367,0.3,0.145,7.92805350352543e-135,"8","EEED8.15"
"cec-5",1.01605260285939e-138,0.39286935654812,0.353,0.177,1.90621628822451e-134,"8","cec-5"
"hrpa-1",6.11601212158721e-136,0.404141930648526,0.523,0.292,1.14742503413098e-131,"8","hrpa-1"
"swsn-4",3.69527721714168e-134,0.400223469231056,0.47,0.257,6.93270958707951e-130,"8","swsn-4"
"W04A8.4",4.10166827498259e-134,0.646499424748224,0.503,0.296,7.69513985069484e-130,"8","W04A8.4"
"fust-1",1.13273991070402e-132,0.379287747420354,0.297,0.146,2.1251333464718e-128,"8","fust-1"
"C18E9.2",2.96101413628958e-132,0.481534026680598,0.291,0.145,5.55515862109288e-128,"8","C18E9.2"
"plp-1",7.23488041184742e-131,0.380040590538012,0.343,0.177,1.35733591406669e-126,"8","plp-1"
"flcn-1",1.22498793255444e-130,0.505153674133415,0.262,0.125,2.29819986026539e-126,"8","flcn-1"
"cyn-3",1.15604758341944e-129,0.380420032130206,0.315,0.16,2.16886087125322e-125,"8","cyn-3"
"eri-12",1.38124166905979e-129,0.417887033791589,0.285,0.141,2.59134749532307e-125,"8","eri-12"
"vha-1",2.05402924316762e-126,0.336411885642538,0.318,0.161,3.85356426310677e-122,"8","vha-1"
"T09B4.5",4.91368967182703e-126,0.509219515647569,0.406,0.224,9.21857319331469e-122,"8","T09B4.5"
"mdt-26",2.71142251503122e-124,0.463832090020141,0.268,0.132,5.08689978045008e-120,"8","mdt-26"
"eat-6",1.25654942447231e-123,0.49186989147154,0.319,0.164,2.3574123752525e-119,"8","eat-6"
"let-70",7.37319877543351e-121,0.319586376209107,0.374,0.202,1.38328582225908e-116,"8","let-70"
"his-71",4.88985850152254e-119,0.341714419720355,0.296,0.15,9.17386353470644e-115,"8","his-71"
"his-37",4.80074795667739e-115,0.522630520842541,0.293,0.152,9.00668324152246e-111,"8","his-37"
"kin-19",1.98880854683043e-114,0.347054677466726,0.286,0.147,3.73120371470858e-110,"8","kin-19"
"gei-4",4.76133941263617e-114,0.286119443309283,0.358,0.194,8.93274887204672e-110,"8","gei-4"
"Y39G10AR.11",4.08683873277481e-109,0.374840953377803,0.257,0.129,7.66731814655882e-105,"8","Y39G10AR.11"
"cyn-7",1.57444012042987e-108,0.260512101169557,0.413,0.231,2.95380710993847e-104,"8","cyn-7"
"inx-3",6.80106004247778e-108,0.555497128495397,0.356,0.197,1.27594687456926e-103,"8","inx-3"
"nova-1",3.6582370594072e-107,0.331026224187422,0.268,0.136,6.86321854715385e-103,"8","nova-1"
"Y17G9B.2",2.66061303109697e-105,0.41395993184509,0.279,0.142,4.99157610764102e-101,"8","Y17G9B.2"
"swsn-9",4.32181768084099e-105,0.311529576860946,0.282,0.146,8.10816215102578e-101,"8","swsn-9"
"oaz-1",9.94670809975052e-104,0.297466227246759,0.392,0.222,1.86610190659419e-99,"8","oaz-1"
"snb-1",1.53256624079595e-103,0.342478855735734,0.257,0.13,2.87524752435728e-99,"8","snb-1"
"tba-1",4.57622197491393e-103,0.336753808445026,0.388,0.219,8.58545004713603e-99,"8","tba-1"
"hmg-1.1",7.14668017522621e-103,0.461892638106213,0.767,0.567,1.34078866767419e-98,"8","hmg-1.1"
"crt-1",7.97025807128137e-102,0.405883468540111,0.733,0.501,1.4953001167531e-97,"8","crt-1"
"pbrm-1",2.59565187432928e-98,0.278140617998393,0.309,0.167,4.86970248142915e-94,"8","pbrm-1"
"ctc-3",5.35359270151884e-98,0.350507443796536,0.673,0.435,1.00438752673195e-93,"8","ctc-3"
"C17E4.20",7.9621602321245e-98,0.274989655125691,0.359,0.202,1.49378088114888e-93,"8","C17E4.20"
"sqst-1",2.97393389934032e-96,0.259011629834297,0.336,0.188,5.57939738855237e-92,"8","sqst-1"
"chd-3",1.2447874714414e-94,0.261995922737223,0.266,0.139,2.3353457751712e-90,"8","chd-3"
"nduo-6",2.52764460382302e-94,0.304912009507161,0.754,0.506,4.74211404123236e-90,"8","nduo-6"
"rab-1",1.51712046351476e-93,0.287381599928077,0.293,0.161,2.84626970160004e-89,"8","rab-1"
"top-1",1.17055914288731e-92,0.250424651068453,0.378,0.216,2.19608600797088e-88,"8","top-1"
"EEED8.2",9.52361359271564e-92,0.391332426642633,0.25,0.131,1.78672514612938e-87,"8","EEED8.2"
"hsp-16.41",4.37872560902724e-89,0.632822805730146,0.369,0.219,8.21492711509601e-85,"8","hsp-16.41"
"pqn-59",5.38999666866841e-87,0.304104711089789,0.264,0.143,1.01121727500888e-82,"8","pqn-59"
"sca-1",6.04202015001701e-82,0.285557383008168,0.296,0.169,1.13354340034469e-77,"8","sca-1"
"kin-3",1.60057877178872e-78,0.273270625733027,0.254,0.141,3.00284583375281e-74,"8","kin-3"
"Y7A9D.1",1.19974323658669e-72,0.343026978799929,0.259,0.146,2.25083828616028e-68,"8","Y7A9D.1"
"mps-2",1.24152637301621e-65,0.399381370985797,0.309,0.19,2.32922762841572e-61,"8","mps-2"
"his-72",2.26070414255074e-64,0.262623002176927,0.769,0.56,4.24130704183944e-60,"8","his-72"
"ctc-2",1.22731066616552e-62,0.262802976972247,0.662,0.452,2.30255754079313e-58,"8","ctc-2"
"lmp-1",1.39083339797935e-59,0.300959651380897,0.266,0.161,2.60934253794906e-55,"8","lmp-1"
"cav-1",2.84749708040648e-59,0.51793615018382,0.676,0.505,5.3421892725506e-55,"8","cav-1"
"chdp-1",9.25884193322048e-59,0.307955570130929,0.636,0.439,1.73705133509149e-54,"8","chdp-1"
"zip-2",6.28976620330906e-55,0.34321794946934,0.251,0.153,1.18002303740281e-50,"8","zip-2"
"hil-3",1.70810962670256e-54,0.426522310930944,0.265,0.162,3.20458447065667e-50,"8","hil-3"
"hsp-16.2",2.93823976165374e-48,0.483934533698806,0.281,0.178,5.51243161683859e-44,"8","hsp-16.2"
"clec-266",5.71616083863939e-34,0.829923038620927,0.426,0.312,1.07240893493714e-29,"8","clec-266"
"lbp-1",9.9671414313275e-18,0.28592327389403,0.483,0.369,1.86993540393135e-13,"8","lbp-1"
"lpr-6",0,3.21174353499427,0.454,0.066,0,"12","lpr-6"
"sym-1",0,2.85060093445248,0.533,0.099,0,"12","sym-1"
"lpr-3",0,2.82085154951981,0.602,0.078,0,"12","lpr-3"
"wrt-10",0,2.79908506362404,0.473,0.06,0,"12","wrt-10"
"fbn-1",0,2.55199907124635,0.375,0.05,0,"12","fbn-1"
"noah-1",0,2.53669053667253,0.571,0.158,0,"12","noah-1"
"dpy-141",0,2.4620079312369,0.801,0.523,0,"12","dpy-14"
"inx-12",0,2.42268305873567,0.518,0.042,0,"12","inx-12"
"mlt-11",0,2.3762763130139,0.464,0.079,0,"12","mlt-11"
"txdc-12.2",0,2.35433351567308,0.52,0.063,0,"12","txdc-12.2"
"nlp-77",0,2.30079363799597,0.658,0.273,0,"12","nlp-77"
"F53B3.5",0,2.27390365419922,0.572,0.109,0,"12","F53B3.5"
"noah-2",0,2.26910169539968,0.572,0.142,0,"12","noah-2"
"dpy-2",0,2.26558262223593,0.374,0.062,0,"12","dpy-2"
"dsl-3",0,2.23773288952181,0.325,0.044,0,"12","dsl-3"
"txdc-12.1",0,2.1849008576278,0.624,0.148,0,"12","txdc-12.1"
"dpy-171",0,2.1796113056675,0.781,0.491,0,"12","dpy-17"
"hch-1",0,2.15441443570146,0.41,0.085,0,"12","hch-1"
"fkb-7",0,2.10820636046186,0.471,0.057,0,"12","fkb-7"
"fkb-3",0,2.08046126842167,0.456,0.057,0,"12","fkb-3"
"mua-3",0,2.07593695358947,0.314,0.032,0,"12","mua-3"
"R05D3.9",0,2.05695940960312,0.364,0.023,0,"12","R05D3.9"
"hhat-1",0,2.05430750716666,0.288,0.023,0,"12","hhat-1"
"lpr-4",0,2.04088947244742,0.302,0.053,0,"12","lpr-4"
"mlt-8",0,2.03014630001319,0.476,0.089,0,"12","mlt-8"
"inx-13",0,2.01819987803797,0.47,0.051,0,"12","inx-13"
"dpy-10",0,1.97610520945533,0.41,0.078,0,"12","dpy-10"
"let-4",0,1.95830448979871,0.357,0.022,0,"12","let-4"
"nsy-4",0,1.95350771328966,0.398,0.041,0,"12","nsy-4"
"aagr-4",0,1.94676178175815,0.416,0.035,0,"12","aagr-4"
"col-121",0,1.94494729758176,0.318,0.061,0,"12","col-121"
"dpy-3",0,1.92667767663795,0.362,0.068,0,"12","dpy-3"
"K09G1.1",0,1.91892695009478,0.365,0.055,0,"12","K09G1.1"
"dpy-11",0,1.90763411694863,0.486,0.07,0,"12","dpy-11"
"lpr-5",0,1.84452471699419,0.375,0.081,0,"12","lpr-5"
"K10D6.2",0,1.83016005264538,0.39,0.061,0,"12","K10D6.2"
"C09F9.2",0,1.8297116305865,0.326,0.024,0,"12","C09F9.2"
"inx-5",0,1.8259045118154,0.385,0.033,0,"12","inx-5"
"aqp-21",0,1.81579985106523,0.841,0.451,0,"12","aqp-2"
"pdi-2",0,1.79702734590552,0.793,0.382,0,"12","pdi-2"
"cpg-24",0,1.76845496105793,0.297,0.025,0,"12","cpg-24"
"cpg-20",0,1.75046863606842,0.267,0.028,0,"12","cpg-20"
"fkb-5",0,1.72920399292395,0.443,0.079,0,"12","fkb-5"
"lam-3",0,1.69470409919587,0.398,0.112,0,"12","lam-3"
"Y57G11C.31",0,1.69225232399018,0.31,0.026,0,"12","Y57G11C.31"
"dpy-18",0,1.68660639545545,0.415,0.055,0,"12","dpy-18"
"dpy-7",0,1.65543144898082,0.32,0.067,0,"12","dpy-7"
"let-653",0,1.65491372834067,0.279,0.019,0,"12","let-653"
"C26B9.3",0,1.64604671370444,0.32,0.048,0,"12","C26B9.3"
"R03H10.2",0,1.63340343096976,0.336,0.028,0,"12","R03H10.2"
"ptr-4",0,1.6286318827134,0.287,0.053,0,"12","ptr-4"
"lrp-1",0,1.60782632158707,0.462,0.091,0,"12","lrp-1"
"ZK822.2",0,1.5636772927105,0.35,0.05,0,"12","ZK822.2"
"acn-1",0,1.54021025305284,0.286,0.041,0,"12","acn-1"
"C44C1.1",0,1.52272802300007,0.307,0.029,0,"12","C44C1.1"
"cuti-1",0,1.51355347247076,0.29,0.035,0,"12","cuti-1"
"C01H6.8",0,1.48675335697851,0.311,0.03,0,"12","C01H6.8"
"erp-44.2",0,1.4798662270054,0.362,0.042,0,"12","erp-44.2"
"igcm-3",0,1.44426993202979,0.455,0.108,0,"12","igcm-3"
"Y46H3C.7",0,1.37216264935842,0.27,0.043,0,"12","Y46H3C.7"
"dhs-27",0,1.36652814616605,0.278,0.022,0,"12","dhs-27"
"ncx-3",0,1.36057018525787,0.337,0.047,0,"12","ncx-3"
"rig-4",0,1.34060288291798,0.363,0.069,0,"12","rig-4"
"col-76",0,1.33729060151583,0.293,0.062,0,"12","col-76"
"sec-61.A",0,1.31587030729988,0.583,0.197,0,"12","sec-61.A"
"C48E7.1",0,1.28900340448088,0.334,0.08,0,"12","C48E7.1"
"wrk-1",0,1.25336516339172,0.257,0.036,0,"12","wrk-1"
"tram-1",0,1.23698648081175,0.366,0.059,0,"12","tram-1"
"trap-1",0,1.21785468526389,0.489,0.134,0,"12","trap-1"
"apl-11",0,1.21295084071793,0.623,0.183,0,"12","apl-1"
"phy-2",0,1.17253895569824,0.351,0.065,0,"12","phy-2"
"sma-1",0,1.16394209122741,0.55,0.226,0,"12","sma-1"
"ret-11",0,1.14440359795136,0.586,0.207,0,"12","ret-1"
"pqn-83",0,1.0857747231342,0.307,0.051,0,"12","pqn-83"
"cpg-8",0,1.06500938599071,0.399,0.127,0,"12","cpg-8"
"T23B3.2",0,1.0592154555822,0.412,0.121,0,"12","T23B3.2"
"C34E7.4",0,1.05701329802948,0.278,0.063,0,"12","C34E7.4"
"cyn-6",0,1.05620307149055,0.341,0.102,0,"12","cyn-6"
"hsp-3",0,1.05395329148407,0.647,0.279,0,"12","hsp-3"
"ptc-3",0,1.03415238358856,0.257,0.039,0,"12","ptc-3"
"trap-3",0,0.990014843465582,0.449,0.121,0,"12","trap-3"
"C01B10.11",0,0.97637835066431,0.285,0.077,0,"12","C01B10.11"
"ina-1",0,0.937010536008735,0.272,0.063,0,"12","ina-1"
"C18E9.21",0,0.92729674229142,0.504,0.14,0,"12","C18E9.2"
"hmr-11",0,0.906369796920935,0.389,0.103,0,"12","hmr-1"
"enpl-1",0,0.899512881078769,0.6,0.247,0,"12","enpl-1"
"F14E5.2",0,0.872928662806031,0.343,0.068,0,"12","F14E5.2"
"trap-2",0,0.871952021849346,0.545,0.203,0,"12","trap-2"
"erd-2.1",0,0.867941023853969,0.414,0.108,0,"12","erd-2.1"
"T20F10.2",0,0.851129331091911,0.254,0.062,0,"12","T20F10.2"
"nucb-1",0,0.841408015509345,0.294,0.058,0,"12","nucb-1"
"Y54G2A.18",0,0.836889744544683,0.339,0.085,0,"12","Y54G2A.18"
"pdi-1",0,0.793205530802789,0.451,0.14,0,"12","pdi-1"
"ttyh-1",0,0.785962698818068,0.32,0.087,0,"12","ttyh-1"
"ile-1",0,0.785702920461464,0.255,0.049,0,"12","ile-1"
"F46E10.2",0,0.781250980232287,0.367,0.114,0,"12","F46E10.2"
"fln-2",0,0.77244432806602,0.406,0.105,0,"12","fln-2"
"fasn-1",0,0.768095749010195,0.442,0.148,0,"12","fasn-1"
"T14G8.3",0,0.764305667628737,0.326,0.09,0,"12","T14G8.3"
"vha-4",0,0.705421338226258,0.333,0.09,0,"12","vha-4"
"selt-1.11",0,0.690736510646614,0.383,0.114,0,"12","selt-1.1"
"imp-2",0,0.679963939964904,0.309,0.087,0,"12","imp-2"
"tos-11",0,0.643674164987766,0.505,0.182,0,"12","tos-1"
"zipt-7.2",0,0.624712591693327,0.324,0.09,0,"12","zipt-7.2"
"tmem-131",0,0.614028646598067,0.265,0.063,0,"12","tmem-131"
"dnj-29",0,0.612450266287316,0.321,0.084,0,"12","dnj-29"
"trap-4",0,0.60907174027914,0.426,0.146,0,"12","trap-4"
"ajm-1",1.98053029982248e-306,0.606658606529151,0.546,0.204,3.71567289549695e-302,"12","ajm-1"
"calu-1",4.71934265901675e-306,0.987551244777561,0.685,0.318,8.85395876258133e-302,"12","calu-1"
"W01C8.5",2.41375901727851e-304,0.718627548334212,0.252,0.065,4.52845329231622e-300,"12","W01C8.5"
"pan-1",1.08301270862784e-303,0.740321515894231,0.25,0.066,2.03184014265668e-299,"12","pan-1"
"nduo-1",1.03844537691007e-299,0.633948357790946,0.602,0.242,1.94822737162099e-295,"12","nduo-1"
"stt-3",2.39143561667072e-298,0.512540222777337,0.293,0.084,4.48657236043594e-294,"12","stt-3"
"pdi-3",9.26913560509205e-297,0.657795983492763,0.602,0.243,1.73898253087132e-292,"12","pdi-3"
"vab-10",1.88791636578423e-293,0.608586088154988,0.453,0.161,3.54191989384779e-289,"12","vab-10"
"F52A8.1",1.06541306209938e-290,0.480582008151328,0.465,0.167,1.99882144580466e-286,"12","F52A8.1"
"nduo-4",5.30542128045866e-290,0.620896222230157,0.539,0.21,9.9535008642685e-286,"12","nduo-4"
"cpt-1",1.07855386133104e-287,0.605454203786733,0.354,0.115,2.02347489924316e-283,"12","cpt-1"
"aqp-10",9.62064554490946e-284,0.433128852941818,0.278,0.079,1.80492931068046e-279,"12","aqp-10"
"F43D9.1",5.05689297540852e-283,1.42940631835151,0.26,0.073,9.48723691116393e-279,"12","F43D9.1"
"tth-1",1.12875743183436e-282,0.689972888375949,0.366,0.122,2.11766181786443e-278,"12","tth-1"
"pdi-6",3.67898504271297e-281,0.615667897775601,0.55,0.215,6.90214383863381e-277,"12","pdi-6"
"tmed-10",1.99324651262565e-279,0.423309332592528,0.257,0.071,3.73952978233699e-275,"12","tmed-10"
"R148.5",2.82103206835028e-276,0.502887554526167,0.266,0.073,5.29253826343195e-272,"12","R148.5"
"C46C2.2",3.37701232193272e-274,0.708972282735791,0.307,0.096,6.33561281717798e-270,"12","C46C2.2"
"ctg-1",1.1271874503517e-269,0.648874739699236,0.333,0.106,2.11471637560482e-265,"12","ctg-1"
"nduo-61",1.65746607642829e-259,0.868187964504422,0.856,0.507,3.10957210598711e-255,"12","nduo-6"
"sdn-11",1.52630818074974e-258,0.42860918294505,0.406,0.146,2.86350677790459e-254,"12","sdn-1"
"cnx-11",5.66704349051417e-258,0.630046881307978,0.377,0.133,1.06319402925536e-253,"12","cnx-1"
"erd-2.2",7.64531143373129e-257,0.442754466268728,0.258,0.075,1.43433687808233e-252,"12","erd-2.2"
"ribo-1",8.80742422409718e-256,0.431724524696566,0.321,0.105,1.65236085868287e-251,"12","ribo-1"
"ctc-21",8.62510539751439e-251,0.830158124357185,0.804,0.45,1.61815602362768e-246,"12","ctc-2"
"ctc-31",2.85609044701456e-244,0.797112190783211,0.801,0.434,5.35831128764401e-240,"12","ctc-3"
"F15B9.8",7.4039588820055e-240,1.21419989367665,0.262,0.081,1.38905672585305e-235,"12","F15B9.8"
"vha-19",8.56116710338114e-240,0.46827648801028,0.273,0.084,1.60616056026534e-235,"12","vha-19"
"T19B10.2",3.09808751310577e-237,1.2833702885764,0.356,0.132,5.81232198333773e-233,"12","T19B10.2"
"serp-1.1",6.32301994622595e-237,0.301311848392437,0.27,0.083,1.18626177211145e-232,"12","serp-1.1"
"ZK686.3",6.21467411412041e-232,0.339422478468474,0.304,0.101,1.16593501055013e-227,"12","ZK686.3"
"F56A8.31",1.02982254468981e-229,0.552282790216978,0.284,0.093,1.93205007609255e-225,"12","F56A8.3"
"sqt-31",1.48352814807267e-221,1.72789542583484,0.766,0.514,2.78324715859914e-217,"12","sqt-3"
"lam-2",2.65931325349808e-219,0.518292679796675,0.293,0.099,4.98913759488776e-215,"12","lam-2"
"lam-1",8.0332153444291e-219,0.6417193707597,0.332,0.119,1.50711153076834e-214,"12","lam-1"
"mab-201",1.77026440766721e-218,0.501763960204815,0.296,0.101,3.32119305522446e-214,"12","mab-20"
