"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"pigx-1.1",0.000253009901910049,-0.316446171576146,0.049,0.263,1,"1","pigx-1"
"psd-1.1",0.000259913562640328,-0.468791095384338,0.049,0.26,1,"1","psd-1"
"ubxn-6.1",0.000269936032602552,-0.412330606124342,0.049,0.26,1,"1","ubxn-6"
"jmjd-1.2.1",0.000270772435364458,-0.383842877675249,0.131,0.39,1,"1","jmjd-1.2"
"tppp-1.1",0.000271526118259196,-0.555348914937042,0.049,0.257,1,"1","tppp-1"
"ssl-1.1",0.000273166984552222,-0.524692429305176,0.115,0.334,1,"1","ssl-1"
"hsr-9.1",0.00027594550190019,-0.484090231767221,0.049,0.257,1,"1","hsr-9"
"PDB1.1.1",0.000287582569481896,-0.787365755161891,0.115,0.334,1,"1","PDB1.1"
"F33D11.10.1",0.000299820238228573,-0.412330606124342,0.049,0.257,1,"1","F33D11.10"
"fubl-3.1",0.000302057651344745,-0.393158132255694,0.066,0.279,1,"1","fubl-3"
"C33C12.10.1",0.000305253190423649,-0.399527657131422,0.066,0.279,1,"1","C33C12.10"
"cdr-4.1",0.000306754760563738,-0.586999640155441,0.066,0.276,1,"1","cdr-4"
"nol-16.1",0.000310347967744207,-0.490532077825201,0.082,0.294,1,"1","nol-16"
"Y54G11A.17.1",0.000310438598690819,-0.453327977996534,0.115,0.334,1,"1","Y54G11A.17"
"lat-1.1",0.000310694171026513,-0.578858860080392,0.066,0.279,1,"1","lat-1"
"lin-24.1",0.00031284989949674,-0.561131267531048,0.049,0.254,1,"1","lin-24"
"rga-1.1",0.000314085283789013,-0.379981828426482,0.049,0.257,1,"1","rga-1"
"hrpu-2.1",0.000318172610519151,-0.380675598596567,0.049,0.266,1,"1","hrpu-2"
"Y52B11A.10.1",0.000323632187188761,-0.437165314494787,0.066,0.276,1,"1","Y52B11A.10"
"nhr-79.1",0.000324055545514495,-0.484090231767221,0.049,0.254,1,"1","nhr-79"
"F57A8.1.1",0.000328713551785546,-0.495042077073276,0.098,0.313,1,"1","F57A8.1"
"ZC443.3.1",0.000333342567260422,-0.640393462645896,0.082,0.297,1,"1","ZC443.3"
"ugt-33.1",0.00033493258618203,-0.497791673446288,0.049,0.257,1,"1","ugt-33"
"B0238.11.1",0.000338335339677681,-0.567761151197062,0.082,0.294,1,"1","B0238.11"
"clec-266.1",0.000339627370190467,-1.02916795782722,0.41,0.192,1,"1","clec-266"
"C32D5.11.1",0.000341531331341128,-0.399527657131422,0.066,0.276,1,"1","C32D5.11"
"rde-1.1",0.000342698891957891,-0.396246882789266,0.049,0.254,1,"1","rde-1"
"nhx-8.1",0.000365218920648234,-0.363531307645888,0.049,0.254,1,"1","nhx-8"
"tag-250.1",0.000366782830103369,-0.441574796570856,0.082,0.303,1,"1","tag-250"
"mml-1.1",0.000379541540073243,-0.524055688683171,0.131,0.35,1,"1","mml-1"
"rpn-10.1",0.000381747330257882,-0.421602110269845,0.066,0.272,1,"1","rpn-10"
"srgp-1.1",0.000382471772479204,-0.476861015576687,0.066,0.272,1,"1","srgp-1"
"lpl-1.1",0.000384429439184001,-0.384126175671425,0.082,0.3,1,"1","lpl-1"
"ttr-50.1",0.000388116556919368,-1.68341463714126,0.557,0.313,1,"1","ttr-50"
"lact-4.1",0.000394711456629679,-0.995434140681834,0.246,0.495,1,"1","lact-4"
"mrps-12.1",0.000395590029421013,-0.399478004052279,0.049,0.251,1,"1","mrps-12"
