"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"rde-12",1.085975026099e-08,0.267895346839918,0.643,0.165,0.000106425552557702,"2","rde-12"
"F53C11.3",1.08923299488256e-08,0.639766306677948,0.667,0.191,0.000106744833498491,"2","F53C11.3"
"C02B8.6",1.10343446790687e-08,0.420495973814707,0.286,0.027,0.000108136577854873,"2","C02B8.6"
"ife-1",1.21413011745679e-08,0.56419043530791,0.405,0.069,0.000118984751510766,"2","ife-1"
"C40A11.2",1.21425553642682e-08,0.363951021067945,0.31,0.032,0.000118997042569829,"2","C40A11.2"
"Y59E9AL.36",1.21899813331569e-08,0.484558300717627,0.286,0.027,0.000119461817064937,"2","Y59E9AL.36"
"C15C8.7",1.21899813331569e-08,0.272520364062877,0.286,0.027,0.000119461817064937,"2","C15C8.7"
"ZC262.21",1.33242171083041e-08,0.365626999286278,0.571,0.149,0.00013057732766138,"2","ZC262.2"
"gsp-2",1.33409844503679e-08,0.4038888861242,0.738,0.218,0.000130741647613606,"2","gsp-2"
"spcs-2",1.33897549467489e-08,0.493367090628551,0.69,0.202,0.000131219598478139,"2","spcs-2"
"pyp-11",1.37672597279051e-08,0.370489511226706,0.762,0.229,0.00013491914533347,"2","pyp-1"
"jhdm-11",1.40263787229178e-08,0.404596307106159,0.548,0.133,0.000137458511484595,"2","jhdm-1"
"rde-8",1.40752257259567e-08,0.710632794474527,0.262,0.021,0.000137937212114376,"2","rde-8"
"F56G4.6",1.40752257259567e-08,0.368077161999627,0.262,0.021,0.000137937212114376,"2","F56G4.6"
"B0511.61",1.41169740482509e-08,0.544024140023168,0.762,0.25,0.000138346345672858,"2","B0511.6"
"rmd-2",1.42571207727526e-08,1.85971653566285,0.643,0.186,0.000139719783572976,"2","rmd-2"
"ostf-4",1.45011268204416e-08,0.734924021746131,0.81,0.303,0.000142111042840328,"2","ostf-4"
"Y48G8AL.13",1.47587452740058e-08,0.713364256886186,0.571,0.149,0.000144635703685256,"2","Y48G8AL.13"
"cuc-1",1.48423221970845e-08,0.38941742509316,0.548,0.128,0.000145454757531428,"2","cuc-1"
"C25F6.1",1.4864521954042e-08,0.712737443845111,0.286,0.027,0.000145672315149611,"2","C25F6.1"
"btf-1",1.4864521954042e-08,0.464445232388949,0.286,0.027,0.000145672315149611,"2","btf-1"
"snu-23",1.48819241900912e-08,0.317056670611708,0.643,0.165,0.000145842857062893,"2","snu-23"
"hira-1",1.50945859618695e-08,0.44165345407535,0.262,0.021,0.000147926942426321,"2","hira-1"
"snfc-5",1.53158208020428e-08,0.610670149921672,0.762,0.245,0.000150095043860019,"2","snfc-5"
"lbp-9",1.56260291258971e-08,0.874258906055519,0.405,0.074,0.000153135085433791,"2","lbp-9"
"agt-2",1.58244736562412e-08,0.407068997366658,0.333,0.043,0.000155079841831164,"2","agt-2"
"dph-3",1.59123855313288e-08,0.641915991915452,0.5,0.117,0.000155941378207022,"2","dph-3"
"sucl-2",1.6142889112594e-08,0.730162708390327,0.333,0.048,0.000158200313303421,"2","sucl-2"
"rpia-1",1.62940208851262e-08,0.325968270327169,0.333,0.043,0.000159681404674237,"2","rpia-1"
"ddx-27",1.72686607687649e-08,0.434750447900921,0.357,0.053,0.000169232875533896,"2","ddx-27"
"nfyb-1",1.72740517570585e-08,0.428483797499181,0.333,0.043,0.000169285707219173,"2","nfyb-1"
"mdt-22",1.77521791008826e-08,0.520245387869308,0.476,0.101,0.000173971355188649,"2","mdt-22"
"fntb-1",1.78417810510046e-08,0.6664090519992,0.429,0.08,0.000174849454299845,"2","fntb-1"
"Y54E5A.5",1.87314714387234e-08,0.719924753377879,0.524,0.133,0.00018356842009949,"2","Y54E5A.5"
"cytb-5.1",1.89484074860354e-08,0.959648782826583,0.738,0.261,0.000185694393363147,"2","cytb-5.1"
"acbp-5",1.92585394883446e-08,0.362561389666097,0.262,0.021,0.000188733686985777,"2","acbp-5"
"ascc-1",1.92585394883446e-08,0.312254939392404,0.262,0.021,0.000188733686985777,"2","ascc-1"
"Y71H2B.2",1.95734679385115e-08,0.446391019501859,0.31,0.037,0.000191819985797413,"2","Y71H2B.2"
"hmg-5",1.9580634157546e-08,0.31984861500592,0.5,0.112,0.000191890214743951,"2","hmg-5"
"tam-1",1.96233415734741e-08,0.538932934378487,0.714,0.207,0.000192308747420046,"2","tam-1"
"sut-1",1.98218795868254e-08,0.398866021683991,0.452,0.09,0.000194254419950889,"2","sut-1"
"K07A12.4",1.99812289157736e-08,0.683271026767915,0.333,0.043,0.000195816043374582,"2","K07A12.4"
"C53H9.2",2.001645444238e-08,0.785200140905849,0.5,0.112,0.000196161253535324,"2","C53H9.2"
"F40F4.7",2.03441872343003e-08,0.313975007674488,0.476,0.101,0.000199373034896143,"2","F40F4.7"
"C26E6.12",2.03655631104198e-08,0.536978348515295,0.357,0.053,0.000199582518482114,"2","C26E6.12"
"uaf-1",2.0459962124889e-08,0.505351493231609,0.548,0.133,0.000200507628823913,"2","uaf-1"
"ZK1248.19",2.07975237938677e-08,0.486252366551919,0.31,0.037,0.000203815733179903,"2","ZK1248.19"
"R10D12.13",2.13667965628307e-08,0.283174419406966,0.262,0.021,0.000209394606315741,"2","R10D12.13"
"cdc-42",2.16939380272366e-08,0.37764480813948,0.69,0.202,0.000212600592666918,"2","cdc-42"
"lem-2",2.19472899634371e-08,0.403473586298473,0.381,0.059,0.000215083441641684,"2","lem-2"
"T26G10.1",2.20808281728166e-08,0.62348040064433,0.5,0.117,0.000216392116093603,"2","T26G10.1"
"cytb-5.2",2.27103584159947e-08,0.724186455495473,0.69,0.213,0.000222561512476748,"2","cytb-5.2"
"phip-1",2.28360463922916e-08,0.833893166162496,0.5,0.112,0.000223793254644457,"2","phip-1"
"ipla-1",2.30984709769793e-08,0.477468109629212,0.333,0.043,0.000226365015574397,"2","ipla-1"
"nprl-2",2.30984709769793e-08,0.338332227503067,0.333,0.043,0.000226365015574397,"2","nprl-2"
"ZK632.10",2.32711106467568e-08,0.415443543910448,0.69,0.207,0.000228056884338217,"2","ZK632.10"
"cwc-151",2.37234331035605e-08,0.603183954526626,0.619,0.181,0.000232489644414893,"2","cwc-15"
