"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"cpr-6.3",2.22782551040489e-21,-3.01298191933973,0.662,0.912,3.03741730088603e-17,"5","cpr-6"
"cld-9.2",2.33954829905602e-21,2.37652027491663,0.757,0.281,3.18974015093298e-17,"5","cld-9"
"aex-5.4",2.36183755344525e-21,2.21858297968913,0.797,0.328,3.22012932036725e-17,"5","aex-5"
"Y34B4A.10",9.71668703865948e-21,3.40267573817549,0.311,0.032,1.32477311085083e-16,"5","Y34B4A.10"
"F52B11.5.2",1.02854383533499e-20,1.69201193935482,0.703,0.235,1.40231666509573e-16,"5","F52B11.5"
"T07H8.11.2",1.08386249380883e-20,2.3768351365836,0.743,0.252,1.47773812405896e-16,"5","T07H8.11"
"C50B6.7",1.12820987638045e-20,2.56698060751118,0.392,0.058,1.53820134545711e-16,"5","C50B6.7"
"fbxa-53.2",1.40632822945789e-20,1.76939853354742,0.77,0.281,1.91738790804289e-16,"5","fbxa-53"
"C16B8.3.3",1.4157340932167e-20,1.53407829296353,0.986,0.573,1.93021186269165e-16,"5","C16B8.3"
"T26H5.14",1.68562350243163e-20,2.7151290311508,0.446,0.082,2.29817908321529e-16,"5","T26H5.14"
"skr-3.2",2.15783001743307e-20,1.25374744310176,0.973,0.655,2.94198544576824e-16,"5","skr-3"
"nspg-13.4",2.87292262433823e-20,1.28557250217483,0.973,0.609,3.91694270602275e-16,"5","nspg-13"
"gst-22.2",3.39430300422927e-20,1.80934726813796,0.784,0.286,4.62779271596619e-16,"5","gst-22"
"ttr-44.4",6.90202566632235e-20,1.45495811044972,0.878,0.323,9.41022179346389e-16,"5","ttr-44"
"cln-3.3.3",7.88543175088153e-20,1.76294580606575,0.703,0.23,1.07509976491519e-15,"5","cln-3.3"
"tsp-2",9.55526275146578e-20,3.89851927794914,0.446,0.092,1.30276452353484e-15,"5","tsp-2"
"F07C6.2",1.13010329778599e-19,1.80077418304217,0.351,0.044,1.54078283620142e-15,"5","F07C6.2"
