"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"math-18",1.09845506917105e-08,-3.71550260909919,0.03,0.25,0.000149763364130782,"0","math-18"
"ZK1128.7",1.15202616484196e-08,-2.44034848682654,0.269,0.49,0.000157067247314553,"0","ZK1128.7"
"cln-3.3",1.1655960521519e-08,-3.62457709150821,0.037,0.261,0.000158917365750391,"0","cln-3.3"
"cgr-1",1.16826829125347e-08,-3.84367543033484,0.037,0.258,0.000159281698829499,"0","cgr-1"
"nhr-273",1.20509320381553e-08,1.49409254930592,0.306,0.128,0.000164302407408209,"0","nhr-273"
"cmd-1",1.22615277066659e-08,-1.28693524867853,0.731,0.776,0.000167173668752684,"0","cmd-1"
"C36A4.4",1.38029530598943e-08,-2.50593074750488,0.082,0.319,0.000188189462018599,"0","C36A4.4"
"T05E12.6",1.4514352620529e-08,-2.66683209544777,0.291,0.497,0.000197888683628292,"0","T05E12.6"
"sfxn-1.5",1.45566387853049e-08,-2.7725638959978,0.06,0.293,0.000198465213198847,"0","sfxn-1.5"
"F20D6.11",1.48957777502934e-08,-2.63967567890011,0.246,0.452,0.0002030890338475,"0","F20D6.11"
"pmp-1",1.50217792636804e-08,-3.06076841473424,0.179,0.404,0.000204806938481019,"0","pmp-1"
"scav-6",1.51419438916443e-08,-1.69785215412158,0.306,0.537,0.000206445263018679,"0","scav-6"
"hira-1",1.60079773081858e-08,1.28060924300058,0.276,0.106,0.000218252762619805,"0","hira-1"
"aakg-4",1.72237392758918e-08,1.10732558484616,0.291,0.114,0.000234828461287509,"0","aakg-4"
"Y53G8AM.8",1.87131513776749e-08,1.06815382516544,0.388,0.176,0.000255135105883219,"0","Y53G8AM.8"
"pgam-5",1.91611996749345e-08,-1.65660942487123,0.246,0.474,0.000261243796368056,"0","pgam-5"
"tag-343",1.95930170083111e-08,-2.08270976745235,0.515,0.615,0.000267131193891314,"0","tag-343"
"cpi-1",2.07607396399427e-08,-3.73299552785834,0.067,0.29,0.000283051924250979,"0","cpi-1"
"srv-1",2.07773194446812e-08,-2.21057863155602,0.119,0.362,0.000283277973308783,"0","srv-1"
"C39D10.11",2.18883738668103e-08,1.24861106439126,0.433,0.229,0.000298426089300091,"0","C39D10.11"
"cpsf-3",2.26012264632155e-08,1.19616113162699,0.433,0.229,0.00030814512159948,"0","cpsf-3"
"endu-2",2.36248365371792e-08,-3.19676426529928,0.097,0.327,0.000322101021347901,"0","endu-2"
"cdk-5",2.41527596744996e-08,-2.17342586155527,0.134,0.379,0.000329298725402128,"0","cdk-5"
"tftc-3",2.45942090811363e-08,1.26036447552364,0.321,0.137,0.000335317446612213,"0","tftc-3"
"cpf-1",2.63327786593436e-08,1.05854847832114,0.41,0.199,0.000359021104241491,"0","cpf-1"
"ugt-12",2.74659126314878e-08,1.59059216815189,0.425,0.225,0.000374470252817705,"0","ugt-12"
"pes-5",2.83572583760499e-08,1.5666295927228,0.276,0.107,0.000386622860699064,"0","pes-5"
"hsp-17",2.8424069725714e-08,-3.62322995376943,0.052,0.27,0.000387533766640385,"0","hsp-17"
"klp-19",2.84782555668612e-08,1.02967288201779,0.351,0.159,0.000388272536398586,"0","klp-19"
"F25B4.8",2.86367277938628e-08,-1.23295733008409,0.142,0.381,0.000390433146741525,"0","F25B4.8"
"R03G8.3",3.09059726352157e-08,-3.13697434644609,0.052,0.277,0.000421372030908531,"0","R03G8.3"
"F59B1.8",3.33452357132984e-08,1.39989616807729,0.351,0.156,0.00045462894371511,"0","F59B1.8"
"lin-1",3.43543091421286e-08,-2.80289838387119,0.06,0.285,0.000468386650843782,"0","lin-1"
"lin-15A",3.57518620993589e-08,1.33913634068401,0.276,0.11,0.000487440887862659,"0","lin-15A"
"K12C11.1",3.58293826736441e-08,-1.70455594844485,0.5,0.593,0.000488497803372464,"0","K12C11.1"
"crn-3",3.59220044192142e-08,1.21212277284163,0.5,0.282,0.000489760608251566,"0","crn-3"
"sdpn-1",3.69998231382275e-08,-1.87707115607032,0.44,0.583,0.000504455588666594,"0","sdpn-1"
"cdr-1",3.87275379922238e-08,-2.85389554008756,0.06,0.285,0.000528011252985979,"0","cdr-1"
"F26F4.6",3.91789235749403e-08,1.18769433232927,0.41,0.208,0.000534165444020736,"0","F26F4.6"
"F55H12.3",3.97257807288549e-08,-1.95114355729273,0.381,0.559,0.000541621294457207,"0","F55H12.3"
"mrp-1",4.04232186013059e-08,-2.8603526838963,0.254,0.464,0.000551130162410205,"0","mrp-1"
"prdx-6",4.31234495926692e-08,1.2314054143095,0.366,0.174,0.000587945111746452,"0","prdx-6"
"aqp-1",4.34188518139165e-08,-2.55378255324443,0.037,0.256,0.000591972625630938,"0","aqp-1"
"ugt-2",4.67675181133434e-08,-1.97846842656881,0.09,0.332,0.000637628341957324,"0","ugt-2"
"nhr-14",4.71855801265914e-08,1.84636353795537,0.261,0.102,0.000643328199445947,"0","nhr-14"
"Y73C8C.10",4.93128741829911e-08,2.288112958289,0.261,0.1,0.0006723317266109,"0","Y73C8C.10"
"nhr-183",4.95088149785075e-08,-3.20158707821267,0.037,0.252,0.000675003183416972,"0","nhr-183"
"Y71F9AR.4",5.27648109681945e-08,1.53209796859956,0.254,0.095,0.000719395432740363,"0","Y71F9AR.4"
"C44H9.5",5.40793247779779e-08,1.03172043170931,0.418,0.228,0.000737317514022951,"0","C44H9.5"
"poml-3",5.69868828454037e-08,1.2234110090875,0.358,0.166,0.000776959160714234,"0","poml-3"
"F21D5.3",5.89138198107098e-08,-4.21144977217442,0.075,0.285,0.000803231019299218,"0","F21D5.3"
