32524
F42G9.6c.1	31449068	31454152	31454152	2	9	71843	19148
F42G9.6a.1	31449091	31454150	31454152	2	9	71852	19148
F42G9.1b.1	31454550	31456932	31454152	1	4	71861	19146
F42G9.1a.1	31454561	31456939	31456932	1	5	71865	19146
F42G9.7.1	31456917	31464580	31456939	2	8	71870	17835
B0412.4.1	31465147	31465878	31464580	1	3	71878	17802
B0412.3a.1	31465983	31480283	31465878	1	17	71881	18805
B0412.3b.1	31467999	31480207	31480283	1	13	71898	18805
B0412.3c.1	31473817	31480207	31480283	1	7	71911	18805
B0412.3d.1	31477402	31480207	31480283	1	4	71918	18805
B0412.3e.1	31478757	31480284	31480283	1	3	71922	18805
B0412.2.1	31482691	31484620	31480284	1	5	71925	17459
B0412.1a.1	31486992	31492577	31484620	1	9	71930	17456
B0412.1b.1	31488317	31492546	31492577	1	9	71939	17456
K02F3.5.1	31494069	31497255	31492577	1	5	71948	19249
K02F3.6.2	31499437	31503118	31497255	2	6	71953	19250
K02F3.6.1	31499440	31503124	31503118	2	6	71959	19250
K02F3.4.3	31503829	31506661	31503124	1	6	71965	19248
K02F3.4.1	31504935	31506661	31506661	1	5	71971	19248
K02F3.4.2	31505152	31506655	31506661	1	4	71976	19248
K02F3.8.1	31506598	31510438	31506661	2	11	71980	19251
K02F3.9.1	31511305	31512213	31510438	2	3	71991	19252
K02F3.3.1	31513777	31514649	31512213	1	3	71994	17506
K02F3.2a.1	31516688	31522190	31514649	1	8	71997	19247
K02F3.2b.1	31516708	31522191	31522190	1	9	72005	19247
K02F3.10.1	31522178	31523243	31522191	2	3	72014	19253
K02F3.11.1	31523648	31524756	31523243	2	3	72017	17776
K02F3.1.1	31525068	31527382	31524756	1	4	72020	17876
K02F3.12a.1	31527407	31530937	31527382	1	5	72024	19254
K02F3.12b.1	31527486	31530895	31530937	1	5	72029	19254
Y6D11A.1.1	31531045	31533045	31530937	1	2	72034	17354
Y6D11A.2.1	31533153	31536245	31533045	1	5	72036	19452
T24C4.2.1	31537618	31540816	31536245	2	4	72041	19422
T24C4.3.1	31542566	31543320	31540816	2	4	72045	19423
T24C4.8.1	31543430	31546260	31543320	1	4	72049	19822
T24C4.4.1	31543468	31544413	31546260	2	4	72053	19424
T24C4.5.2	31548282	31550433	31546260	2	7	72057	19425
T24C4.5.1	31548282	31550581	31550433	2	8	72064	19425
T24C4.1.1	31550707	31552305	31550581	1	6	72072	19421
T24C4.6a.1	31552290	31557636	31552305	2	7	72078	19426
T24C4.6b.1	31552290	31557636	31557636	2	6	72085	19426
T24C4.6a.2	31552301	31557640	31557636	2	6	72091	19426
T24C4.10.1	31560648	31562090	31557640	2	4	72097	19966
T24C4.7.1	31562173	31566559	31562090	2	8	72101	19427
F23H11.2.1	31566594	31571005	31566559	1	13	72109	19078
F23H11.3.1	31570985	31572259	31571005	2	3	72122	19079
F23H11.4a.1	31573134	31578386	31572259	2	12	72125	19080
F23H11.4b.1	31573137	31578376	31578386	2	11	72137	19080
F23H11.9a.1	31579177	31580749	31578386	2	4	72148	19083
F23H11.9b.1	31579256	31580642	31580749	2	4	72152	19083
F23H11.5.1	31580804	31581437	31580749	2	3	72156	17365
F23H11.1.1	31582108	31583090	31581437	1	3	72159	19077
F23H11.6.1	31584047	31587844	31583090	2	9	72162	19081
F23H11.7.1	31587900	31590269	31587844	2	9	72171	19082
F23H11.8b.1	31590373	31597163	31590269	2	6	72180	17712
F23H11.8b.2	31590374	31596342	31597163	2	5	72186	17712
F23H11.8a.1	31590375	31597161	31597163	2	7	72191	17712
F23H11.8c.1	31590547	31597161	31597163	2	6	72198	17712
T12B5.6c.1	31604269	31606932	31597163	2	3	72204	19379
T12B5.6b.1	31604277	31606934	31606932	2	3	72207	19379
T12B5.6a	31604432	31606914	31606934	2	2	72210	19379
T12B5.7.1	31608302	31608908	31606934	2	2	72212	19380
T12B5.5.1	31609716	31610284	31608908	1	2	72214	19378
T12B5.8.1	31610788	31614323	31610284	2	4	72216	19381
T12B5.8.2	31610792	31614323	31614323	2	5	72220	19381
T12B5.10.1	31615580	31617147	31614323	2	3	72225	19382
T12B5.11.1	31619340	31621517	31617147	2	5	72228	19383
T12B5.4.1	31621716	31623111	31621517	1	3	72233	19377
T12B5.3.2	31623237	31624949	31623111	1	4	72236	19376
T12B5.3.1	31623378	31624949	31624949	1	3	72240	19376
T12B5.15.1	31625138	31625500	31624949	2	2	72243	19845
T12B5.14.1	31625720	31626142	31625500	1	2	72245	19844
T12B5.2.1	31627181	31628748	31626142	1	4	72247	19375
T12B5.1.1	31633116	31634680	31628748	1	3	72251	19374
R06B10.5.1	31654108	31659293	31634680	1	7	72254	19310
R06B10.4b.1	31662728	31672742	31659293	1	20	72261	17918
R06B10.4a.1	31662728	31672778	31672742	1	18	72281	17918
R06B10.7.1	31672140	31672244	31672778	2	1	72299	19311
R06B10.3.1	31673554	31677145	31672778	1	9	72300	19309
Y34F4.6b.1	31679238	31680560	31677145	1	5	72309	19868
Y34F4.6a.1	31679274	31680547	31680560	1	4	72314	19868
Y34F4.2a.1	31680884	31682247	31680560	1	3	72318	19482
Y34F4.2b.1	31681368	31682247	31682247	1	3	72321	19482
Y34F4.3.1	31683013	31687027	31682247	2	4	72324	19483
Y34F4.1b.1	31691801	31692729	31687027	1	4	72328	19481
Y34F4.1a.1	31691828	31692151	31692729	1	2	72332	19481
Y34F4.4.1	31694068	31695408	31692729	2	3	72334	19484
Y34F4.4.3	31694068	31696261	31695408	2	4	72337	19484
Y34F4.4.2	31694068	31697208	31696261	2	4	72341	19484
Y34F4.5a.1	31697309	31699262	31697208	2	4	72345	19485
Y34F4.5b.1	31697789	31701912	31699262	2	4	72349	19485
E_BE45912.2.4	31699620	31701891	31701912	2	5	72353	19019
E_BE45912.2.3	31699620	31701929	31701912	2	4	72358	19019
E_BE45912.2.2	31699620	31701937	31701929	2	5	72362	19019
E_BE45912.2.1	31699620	31701950	31701937	2	5	72367	19019
BE0003N10.2.1	31702165	31708059	31701950	2	9	72372	18811
BE0003N10.1.1	31708339	31717122	31708059	1	10	72381	18810
BE0003N10.3a.1	31717108	31724089	31717122	2	9	72391	18812
BE0003N10.3b.1	31717416	31723570	31724089	2	8	72400	18812
BE0003N10.6a.1	31727077	31730908	31724089	2	5	72408	19923
BE0003N10.6e.1	31727118	31727204	31730908	2	1	72413	19923
BE0003N10.6d.1	31727118	31728744	31730908	2	2	72414	19923
BE0003N10.6c.1	31727118	31729495	31730908	2	3	72416	19923
BE0003N10.6b.1	31727118	31729727	31730908	2	4	72419	19923
Y92C3B.2a.1	31733641	31747402	31730908	2	7	72423	17928
Y92C3B.2b.1	31733865	31735788	31747402	2	2	72430	17928
Y92C3B.3b.2	31748985	31751622	31747402	2	5	72432	17755
Y92C3B.3a.2	31749100	31751330	31751622	2	3	72437	17755
Y92C3B.3b.1	31750313	31751328	31751622	2	4	72440	17755
Y92C3B.3a.1	31750529	31751189	31751622	2	2	72444	17755
Y92C3B.1.1	31751748	31752147	31751622	1	2	72446	19656
F58B6.3b.1	31752248	31765929	31752147	1	10	72448	17701
F58B6.3a.1	31752250	31757458	31765929	1	6	72458	17701
F58B6.3c.1	31765087	31765648	31765929	1	2	72464	17701
F58B6.2.1	31774055	31782791	31765929	1	11	72466	19222
F58B6.1.1	31783126	31786772	31782791	2	7	72477	19221
Y71D11A.3a.1	31787313	31813774	31786772	1	8	72484	19591
Y71D11A.3b.1	31787372	31813697	31813774	1	10	72492	19591
Y71D11A.5.1	31796077	31806872	31813774	2	12	72502	19592
Y71D11A.2.1	31814019	31816058	31813774	1	5	72514	17828
Y71D11A.1a.1	31822891	31851994	31816058	1	25	72519	19590
Y71D11A.1b.1	31834761	31851756	31851994	1	18	72544	19590
Y92C3A.3.1	31845921	31847405	31851994	2	3	72562	19655
Y119D3B.13.1	31852903	31855789	31851994	1	5	72565	19670
Y119D3B.14.1	31856095	31864659	31855789	2	8	72570	19671
Y119D3B.15.1	31865233	31867139	31864659	2	2	72578	19672
Y119D3B.15.2	31865249	31867128	31867139	2	2	72580	19672
Y119D3B.16.1	31867236	31872855	31867139	2	5	72582	19673
Y119D3B.12a.5	31873393	31878111	31872855	1	8	72587	19669
Y119D3B.12a.4	31873393	31878182	31878111	1	7	72595	19669
Y119D3B.12a.3	31873393	31878186	31878182	1	7	72602	19669
Y119D3B.12b.1	31873393	31878186	31878186	1	6	72609	19669
Y119D3B.12a.2	31873393	31878193	31878186	1	7	72615	19669
Y119D3B.12b.2	31873394	31878175	31878193	1	6	72622	19669
Y119D3B.12a.1	31873395	31878168	31878193	1	6	72628	19669
Y119D3B.12b.3	31873396	31878175	31878193	1	5	72634	19669
Y119D3B.11.1	31878980	31884497	31878193	1	7	72639	19668
Y119D3B.21.1	31885847	31886047	31884497	1	1	72646	19675
Y119D3B.17.2	31886842	31901121	31886047	2	9	72647	17714
Y119D3B.17.1	31887335	31892919	31901121	2	8	72656	17714
Y119D3B.8.1	31909895	31913638	31901121	1	4	72664	19667
Y119D3B.8.2	31910107	31913646	31913638	1	3	72668	19667
Y119D3B.7.1	31914355	31916205	31913646	1	3	72671	19666
Y119D3B.22.1	31918465	31920008	31916205	2	3	72674	19818
Y119D3B.6.1	31920322	31922701	31920008	1	3	72677	19665
Y119D3B.4.1	31927666	31931037	31922701	1	2	72680	19664
Y119D3B.19.1	31928029	31929305	31931037	2	3	72682	19674
Y119D3B.3.1	31934839	31936217	31931037	1	4	72685	19663
ZC47.7.1	31936470	31937746	31936217	2	3	72689	18681
ZC47.6.1	31938146	31940103	31937746	2	3	72692	18680
ZC47.5.1	31940415	31942275	31940103	2	3	72695	18679
ZC47.3.2	31942840	31944552	31942275	2	4	72698	18677
ZC47.3.1	31943321	31944547	31944552	2	3	72702	18677
ZC47.4.1	31945272	31946460	31944552	2	3	72705	18678
ZC47.14.1	31955843	31957987	31946460	1	3	72708	18683
ZC47.13a.1	31958146	31959370	31957987	2	3	72711	18682
ZC47.13b	31958146	31959370	31959370	2	2	72714	18682
Y119D3A.4.1	31962817	31964082	31959370	2	3	72716	19662
Y119D3A.3.1	31966513	31967989	31964082	1	3	72719	19661
Y119D3A.2.1	31968751	31970331	31967989	1	3	72722	19660
Y119D3A.1.1	31974561	31976308	31970331	1	3	72725	19659
Y82E9BL.13.1	31976563	31979141	31976308	2	3	72728	19633
Y82E9BL.12.1	31980034	31982073	31979141	1	6	72731	19632
Y82E9BL.14.1	31984144	31986057	31982073	2	3	72737	19634
Y82E9BL.15.1	31986248	31989833	31986057	1	3	72740	19635
Y82E9BL.11.1	31989781	31992508	31989833	2	3	72743	19631
Y82E9BL.10.1	31992971	31995460	31992508	2	4	72746	19630
Y82E9BL.18.1	31997637	32001913	31995460	1	6	72750	19791
Y82E9BL.18.2	31999438	32001913	32001913	1	3	72756	19791
Y82E9BL.19.1	32002863	32004524	32001913	1	2	72759	19880
Y82E9BL.8.1	32007542	32011187	32004524	2	4	72761	19629
Y82E9BL.7.1	32011444	32013369	32011187	2	4	72765	19628
Y82E9BL.17.1	32013816	32015591	32013369	1	3	72769	19636
Y82E9BL.6.1	32015550	32016641	32015591	2	2	72772	19627
Y82E9BL.5.1	32017137	32018486	32016641	2	2	72774	19626
Y82E9BL.4.1	32018755	32020297	32018486	2	3	72776	19625
Y82E9BL.3.1	32020579	32021692	32020297	2	2	72779	19624
Y82E9BL.1.1	32025844	32026267	32021692	2	2	72781	19623
Y82E9BR.8.1	32027927	32028920	32026267	2	5	72783	19641
Y82E9BR.9.1	32030101	32030616	32028920	2	3	72788	19642
Y82E9BR.20.1	32045252	32045386	32030616	1	1	72791	19652
Y82E9BR.10.1	32046092	32046438	32045386	2	2	72792	19643
Y82E9BR.11.1	32047792	32048850	32046438	2	3	72794	19644
Y82E9BR.32.1	32049987	32051482	32048850	2	4	72797	19922
Y82E9BR.6.1	32052071	32052680	32051482	1	2	72801	19640
Y82E9BR.6.2	32052078	32052680	32052680	1	4	72803	19640
Y82E9BR.12.1	32053032	32055099	32052680	2	4	72807	19645
Y82E9BR.12.2	32053045	32055081	32055099	2	4	72811	19645
Y82E9BR.5.1	32055217	32059235	32055099	1	3	72815	19639
Y82E9BR.5.2	32055218	32059177	32059235	1	3	72818	19639
Y82E9BR.5.3	32055972	32058954	32059235	1	4	72821	19639
Y82E9BR.25.1	32057840	32059171	32059235	2	5	72825	19884
Y82E9BR.13.1	32061297	32062699	32059235	2	6	72830	19646
Y82E9BR.4.1	32070817	32072248	32062699	1	5	72836	19638
Y82E9BR.23b.1	32072787	32074307	32072248	1	5	72841	19824
Y82E9BR.23a.1	32072788	32074307	32074307	1	5	72846	19824
Y82E9BR.21.2	32074255	32077110	32074307	1	4	72851	19653
Y82E9BR.21.1	32075639	32077110	32077110	1	4	72855	19653
Y82E9BR.22.1	32077308	32080086	32077110	2	2	72859	19654
Y82E9BR.14.1	32080196	32084963	32080086	2	4	72861	19647
Y82E9BR.15.1	32085085	32088037	32084963	2	2	72865	17496
Y82E9BR.3.1	32090043	32090620	32088037	1	2	72867	19637
Y82E9BR.3.2	32090049	32090716	32090620	1	2	72869	19637
Y82E9BR.16a.1	32090702	32098073	32090716	2	7	72871	19648
Y82E9BR.16b.1	32090820	32091218	32098073	2	1	72878	19648
Y82E9BR.17a.1	32118341	32126621	32098073	2	15	72879	19649
Y82E9BR.17b.5	32118343	32121550	32126621	2	5	72894	19649
Y82E9BR.17b.4	32118347	32121967	32126621	2	7	72899	19649
Y82E9BR.17b.1	32118347	32126621	32126621	2	14	72906	19649
Y82E9BR.17b.3	32118348	32123708	32126621	2	7	72920	19649
Y82E9BR.17b.2	32118356	32125556	32126621	2	13	72927	19649
Y82E9BR.17b.6	32118362	32121320	32126621	2	4	72940	19649
Y82E9BR.18.2	32138723	32154342	32126621	2	10	72944	19650
Y82E9BR.18.1	32138723	32154354	32154342	2	10	72954	19650
Y82E9BR.19.1	32154471	32166177	32154354	2	8	72964	19651
M01G5.6.1	32166288	32166822	32166177	2	2	72972	19787
M01G5.1.1	32167248	32180120	32166822	1	8	72974	19283
M01G5.3.1	32180113	32188840	32180120	2	8	72982	19284
M01G5.5.1	32190809	32203674	32188840	2	11	72990	17831
Y67D2.4a.1	32204621	32209045	32203674	1	7	73001	19585
Y67D2.4b.1	32204674	32209043	32209045	1	7	73008	19585
Y67D2.4b.2	32204677	32209044	32209045	1	6	73015	19585
Y67D2.4b.3	32204733	32209043	32209045	1	6	73021	19585
Y67D2.4b.4	32204822	32209016	32209045	1	6	73027	19585
Y67D2.4b.5	32204842	32209044	32209045	1	5	73033	19585
Y67D2.4b.6	32204845	32209044	32209045	1	5	73038	19585
Y67D2.4c.1	32204904	32208975	32209045	1	6	73043	19585
Y67D2.4b.7	32205649	32209044	32209045	1	3	73049	19585
Y67D2.4b.8	32205662	32209023	32209045	1	4	73052	19585
Y67D2.4b.9	32205667	32209044	32209045	1	3	73056	19585
Y67D2.5.1	32209318	32211091	32209045	2	3	73059	19586
Y67D2.3.1	32211340	32214295	32211091	1	4	73062	19584
Y67D2.6.1	32215795	32225294	32214295	2	10	73066	19587
Y67D2.7.1	32226257	32229376	32225294	2	5	73076	19588
Y67D2.2.1	32229647	32240975	32229376	1	9	73081	19583
Y67D2.1.1	32241153	32247485	32240975	1	11	73090	19582
Y67D2.1.2	32241162	32247496	32247485	1	11	73101	19582
Y22D7AL.7.1	32247598	32251704	32247496	1	6	73112	19457
Y22D7AL.8a.1	32254002	32271991	32251704	2	7	73118	17829
Y22D7AL.8a.5	32254005	32260293	32271991	2	5	73125	17829
Y22D7AL.8a.4	32254005	32261191	32271991	2	6	73130	17829
Y22D7AL.8a.3	32254005	32266744	32271991	2	6	73136	17829
Y22D7AL.8a.2	32254005	32270320	32271991	2	6	73142	17829
Y22D7AL.8e.1	32254316	32256905	32271991	2	3	73148	17829
Y22D7AL.8d.1	32254316	32261160	32271991	2	6	73151	17829
Y22D7AL.8c.1	32254316	32270131	32271991	2	6	73157	17829
Y22D7AL.8b.1	32254316	32271917	32271991	2	7	73163	17829
Y22D7AL.6b.1	32275773	32277698	32271991	1	5	73170	19456
Y22D7AL.6a.1	32276594	32277697	32277698	1	3	73175	19456
Y22D7AL.9.1	32277671	32284880	32277698	2	10	73178	19458
Y22D7AL.9.2	32277785	32284880	32284880	2	9	73188	19458
Y22D7AL.10.1	32287998	32289776	32284880	2	4	73197	19459
Y22D7AL.5a.1	32290589	32296650	32289776	1	6	73201	17569
Y22D7AL.5a.2	32290597	32296650	32296650	1	6	73207	17569
Y22D7AL.5b.1	32290606	32296253	32296650	1	5	73213	17569
Y22D7AL.5c.1	32293975	32296253	32296650	1	3	73218	17569
Y22D7AL.4.1	32297479	32308165	32296650	1	5	73221	19455
Y22D7AL.11a.1	32301628	32305217	32308165	2	9	73226	19460
Y22D7AL.11b.1	32301630	32304639	32308165	2	9	73235	19460
Y22D7AL.3.1	32312310	32312582	32308165	1	1	73244	19454
Y22D7AL.13.1	32319468	32319653	32312582	2	1	73245	19461
Y22D7AL.1.1	32323328	32323516	32319653	1	1	73246	19453
Y22D7AL.14.1	32324570	32328327	32323516	2	7	73247	19462
Y22D7AL.15.1	32329054	32330710	32328327	2	2	73254	19463
Y22D7AL.16.1	32332951	32336063	32330710	2	7	73256	19464
Y22D7AR.3.1	32336317	32336696	32336063	2	2	73263	19466
Y22D7AR.5.1	32336678	32339466	32336696	2	7	73265	19467
Y22D7AR.6.1	32343300	32347332	32339466	2	4	73272	19468
Y22D7AR.6.2	32343300	32347568	32347332	2	5	73276	19468
Y22D7AR.7.1	32354477	32358946	32347568	2	7	73281	19469
Y22D7AR.14.1	32358991	32360874	32358946	2	3	73288	19473
Y22D7AR.8.1	32362988	32365953	32360874	2	5	73291	17846
Y22D7AR.9.1	32367799	32369833	32365953	2	3	73296	19470
Y22D7AR.10.1	32372559	32373284	32369833	2	2	73299	19471
Y22D7AR.11.2	32374330	32376450	32373284	2	3	73301	19472
Y22D7AR.11.1	32374330	32376746	32376450	2	4	73304	19472
Y22D7AR.2.1	32376793	32384576	32376746	1	10	73308	19465
Y22D7AR.13.1	32394045	32403948	32384576	2	8	73318	17815
Y46E12A.3.1	32423030	32425789	32403948	2	5	73326	19509
Y46E12A.5.1	32428618	32429098	32425789	2	2	73331	19882
Y46E12A.2.1	32429779	32430294	32429098	1	2	73333	19508
Y46E12A.1.1	32434369	32435749	32430294	1	2	73335	17415
Y46E12A.4.1	32436254	32440940	32435749	2	5	73337	19827
Y39A3CL.4c.1	32443363	32448264	32440940	2	7	73342	19497
Y39A3CL.4a.1	32443364	32448455	32448264	2	8	73349	19497
Y39A3CL.4b.1	32443493	32448916	32448455	2	8	73357	19497
Y39A3CL.3.1	32448649	32449156	32448916	1	2	73365	19496
Y39A3CL.2.1	32459180	32477994	32449156	1	20	73367	17886
Y39A3CL.2.2	32459883	32477994	32477994	1	19	73387	17886
Y39A3CL.5a.1	32478587	32489170	32477994	2	9	73406	17412
Y39A3CL.5b.1	32479126	32489166	32489170	2	8	73415	17412
Y39A3CL.6.1	32491996	32495161	32489170	2	7	73423	17752
Y39A3CL.7a.1	32495766	32505230	32495161	1	9	73430	19498
Y39A3CL.7b.1	32495766	32505234	32505230	1	8	73439	19498
Y39A3CL.1.1	32505360	32517607	32505234	1	11	73447	19495
Y39A3CR.7.1	32519894	32523320	32517607	1	7	73458	17737
Y39A3CR.6.1	32526239	32530449	32523320	1	7	73465	19500
Y39A3CR.4.1	32530735	32531228	32530449	1	2	73472	17463
Y39A3CR.3a.1	32531276	32548733	32531228	1	14	73474	19499
Y39A3CR.3b.1	32541154	32547847	32548733	1	8	73488	19499
Y39A3CR.1.1	32549212	32551713	32548733	1	5	73496	17827
B0524.3.1	32558501	32560538	32551713	1	2	73501	18807
B0524.5.1	32562230	32564737	32560538	2	4	73503	18808
B0524.2.1	32564904	32570766	32564737	1	7	73507	18806
B0524.6.1	32571621	32576487	32570766	2	7	73514	18809
F53A3.4a.1	32576805	32610416	32576487	1	22	73521	17733
F53A3.4c.1	32576814	32602185	32610416	1	17	73543	17733
F53A3.4b.1	32576814	32610416	32610416	1	23	73560	17733
F53A3.4d.1	32590418	32610415	32610416	1	10	73583	17733
F53A3.4d.2	32598518	32610417	32610416	1	9	73593	17733
F53A3.4d.3	32598522	32610402	32610417	1	9	73602	17733
F53A3.1.1	32610393	32614484	32610417	2	5	73611	19180
F53A3.2.1	32615905	32621116	32614484	2	9	73616	19181
F53A3.3a.2	32621382	32622270	32621116	1	3	73625	17801
F53A3.3a.3	32621382	32622270	32622270	1	3	73628	17801
F53A3.3a.1	32621507	32622271	32622270	1	2	73631	17801
F53A3.3b.1	32621507	32622271	32622271	1	3	73633	17801
F53A3.3b.2	32621507	32622272	32622271	1	2	73636	17801
F53A3.7.1	32622373	32622879	32622272	1	3	73638	19182
R155.1b.2	32622860	32628709	32622879	2	6	73641	19352
R155.1b.1	32622860	32630981	32628709	2	7	73647	19352
R155.1a.1	32622861	32632792	32630981	2	8	73654	19352
R155.2.1	32634404	32640749	32632792	2	9	73662	19353
R155.5.1	32640918	32641380	32640749	2	3	73671	19865
R155.3.1	32642029	32647589	32641380	2	9	73674	19354
Y39A3B.4.1	32651670	32653494	32647589	2	5	73683	17848
Y39A3B.7.1	32654459	32655807	32653494	2	2	73688	19905
Y39A3B.8.1	32658840	32659301	32655807	1	2	73690	19969
Y39A3B.2.1	32668716	32673285	32659301	1	8	73692	19493
Y39A3B.1.1	32676876	32680043	32673285	1	9	73700	19492
Y39A3B.5d.1	32680146	32692442	32680043	2	13	73709	19494
Y39A3B.5a.1	32680149	32692436	32692442	2	13	73722	19494
Y39A3B.5e.1	32680149	32692440	32692442	2	12	73735	19494
Y39A3B.5f.1	32680328	32686866	32692442	2	12	73747	19494
Y39A3B.5b.1	32680328	32692426	32692442	2	13	73759	19494
M01E10.2a.1	32705835	32718854	32692442	2	20	73772	17478
M01E10.2b.1	32705844	32715880	32718854	2	16	73792	17478
M01E10.3.1	32724626	32725031	32718854	2	3	73808	19282
Y39A3A.2.1	32727577	32728517	32725031	2	4	73811	19489
Y39A3A.5.1	32731470	32731804	32728517	2	2	73815	17576
Y39A3A.3.1	32737408	32739195	32731804	2	5	73817	19490
Y39A3A.4.1	32743085	32747443	32739195	2	7	73822	19491
Y39A3A.4.2	32743860	32747398	32747443	2	8	73829	19491
Y48G9A.10.1	32753666	32759161	32747443	1	7	73837	19515
Y48G9A.9a.1	32763556	32770728	32759161	1	7	73844	19514
Y48G9A.9b.1	32766599	32770723	32770728	1	6	73851	19514
Y48G9A.8.1	32773142	32778344	32770728	1	6	73857	17726
Y48G9A.7b.1	32781396	32783315	32778344	1	3	73863	19513
Y48G9A.7a.1	32782649	32783315	32783315	1	2	73866	19513
Y48G9A.11.1	32783263	32787744	32783315	2	9	73868	19516
Y48G9A.6a.1	32788688	32790005	32787744	1	3	73877	19512
Y48G9A.6b.1	32788689	32789938	32790005	1	4	73880	19512
Y48G9A.4b.1	32794984	32822400	32790005	1	14	73884	19511
Y48G9A.4a.1	32805593	32822401	32822400	1	12	73898	19511
Y48G9A.3.1	32822792	32868755	32822401	1	28	73910	19510
C39B5.6.1	32868853	32877669	32868755	1	6	73938	18971
C39B5.5.1	32879011	32882089	32877669	1	4	73944	18970
C39B5.14.1	32882267	32887977	32882089	1	7	73948	19863
C39B5.14.2	32882267	32887977	32887977	1	7	73955	19863
C39B5.7.1	32890555	32893288	32887977	1	3	73962	18972
C39B5.12.1	32893285	32894879	32893288	2	6	73965	17847
C39B5.4.1	32895519	32898045	32894879	1	3	73971	18969
C39B5.3.1	32898554	32900115	32898045	1	3	73974	18968
C39B5.9.1	32900839	32903307	32900115	2	4	73977	18973
C39B5.2.1	32905731	32907834	32903307	1	3	73981	18967
C39B5.10.1	32910175	32910484	32907834	2	2	73984	18974
C39B5.1.1	32911618	32914690	32910484	1	5	73986	18966
C39B5.11.1	32915012	32916674	32914690	2	6	73991	17849
T20H9.1.1	32920779	32922295	32916674	2	3	73997	19413
T20H9.4.1	32924296	32925630	32922295	1	3	74000	19416
T20H9.3.1	32926669	32928094	32925630	1	3	74003	19415
T20H9.2.1	32928374	32929810	32928094	2	4	74006	19414
Y54F10BL.1.1	32930753	32932300	32929810	2	4	74010	19819
Y54F10BM.6a.1	32934089	32934986	32932300	1	4	74014	19557
Y54F10BM.6b.1	32934096	32934981	32934986	1	4	74018	19557
Y54F10BM.5.1	32937498	32939162	32934986	1	4	74022	19556
Y54F10BM.7.1	32937827	32943022	32939162	2	5	74026	19558
Y54F10BM.4.1	32943879	32948066	32943022	1	4	74031	19555
Y54F10BM.4.2	32944860	32948066	32948066	1	3	74035	19555
Y54F10BM.21.1	32947989	32950095	32948066	1	2	74038	19970
Y54F10BM.23.1	32950240	32950404	32950095	2	1	74040	19972
Y54F10BM.22.1	32951746	32952639	32950404	1	2	74041	19971
Y54F10BM.3.1	32952872	32960839	32952639	1	11	74043	19554
Y54F10BM.15.1	32962262	32965038	32960839	1	3	74054	19792
Y54F10BM.9.1	32966175	32975774	32965038	2	16	74057	19559
Y54F10BM.10.1	32976773	32978973	32975774	2	3	74073	19560
Y54F10BM.20.1	32979103	32980553	32978973	1	3	74076	19903
Y54F10BM.11.2	32980639	32981945	32980553	2	3	74079	19561
Y54F10BM.11.1	32980642	32984882	32981945	2	5	74082	19561
Y54F10BM.2.1	32985283	32997748	32984882	1	10	74087	19553
Y54F10BM.12.1	32997732	33000526	32997748	2	7	74097	19562
Y54F10BM.13.1	33000424	33001930	33000526	2	6	74104	19563
Y54F10BM.1.1	33002419	33014070	33001930	1	10	74110	19552
Y54F10BM.14.1	33014420	33018176	33014070	1	3	74120	17717
H04J21.3b.1	33018438	33032889	33018176	1	13	74123	17526
H04J21.3a.1	33018438	33032903	33032889	1	14	74136	17526
H04J21.2.1	33033795	33037125	33032903	1	6	74150	17850
H04J21.4.1	33038193	33039371	33037125	2	3	74156	19961
H04J21.1.1	33040517	33042811	33039371	2	5	74159	19223
H14E04.2b.1	33047040	33055687	33042811	1	10	74164	19237
H14E04.2a.1	33047042	33055688	33055687	1	10	74174	19237
H14E04.2c.1	33047042	33055688	33055688	1	11	74184	19237
H14E04.2d.1	33047723	33055688	33055688	1	7	74195	19237
H14E04.3.1	33055727	33057430	33055688	2	6	74202	19238
H14E04.5.1	33065172	33072068	33057430	2	7	74208	17399
H14E04.1.1	33072917	33077182	33072068	1	7	74215	19236
W04B5.4.1	33077157	33081822	33077182	2	5	74222	19442
W04B5.5.1	33081928	33089056	33081822	2	7	74227	19443
W04B5.3b.1	33089361	33094706	33089056	1	12	74234	19441
W04B5.3c.1	33089395	33094759	33094706	1	11	74246	19441
W04B5.3a.1	33089464	33094759	33094759	1	12	74257	19441
W04B5.8.1	33097163	33100228	33094759	1	6	74269	19967
W04B5.8.2	33097375	33098586	33100228	1	2	74275	19967
W04B5.6.1	33105412	33106320	33100228	2	3	74277	19444
E02H9.6.1	33106952	33107517	33106320	1	3	74280	19015
E02H9.13.1	33108192	33109588	33107517	2	3	74283	19959
E02H9.13.2	33108193	33109388	33109588	2	2	74286	19959
E02H9.7.1	33116090	33116521	33109588	2	1	74288	19016
E02H9.5.1	33117056	33119543	33116521	1	7	74289	19014
E02H9.8b.1	33120185	33125654	33119543	2	11	74296	17678
E02H9.8a.1	33120346	33125652	33125654	2	11	74307	17678
E02H9.3a.2	33129889	33135932	33125654	1	8	74318	19013
E02H9.3a.1	33132758	33135926	33135932	1	7	74326	19013
E02H9.3b.1	33132854	33135723	33135932	1	7	74333	19013
E02H9.9.1	33138128	33139149	33135932	2	4	74340	19017
E02H9.1.1	33139333	33140339	33139149	1	3	74344	19012
Y54F10AL.2b.1	33144701	33148744	33140339	1	4	74347	17826
