"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"F08B12.4.6",1.28752888655197e-08,-6.59918689044432,0.023,0.483,0.00019685029146493,"11","F08B12.4"
"hyls-1",1.29659542747355e-08,1.36533582861378,0.326,0.073,0.000198236474906431,"11","hyls-1"
"F35A5.8",1.29659542747355e-08,1.92529812378986,0.326,0.073,0.000198236474906431,"11","F35A5.8"
"orc-3",1.30448259778654e-08,1.44702829168826,0.279,0.052,0.000199442344375584,"11","orc-3"
"Y66H1A.5.6",1.31572862583939e-08,-5.72051416610342,0.047,0.499,0.000201161749604585,"11","Y66H1A.5"
"Y54E5A.2.1",1.31586333858354e-08,1.18273745920956,0.605,0.217,0.000201182345836038,"11","Y54E5A.2"
"C25F9.10.6",1.32195404348312e-08,-6.78387053992572,0,0.467,0.000202113553708135,"11","C25F9.10"
"set-10",1.3358972581043e-08,1.77213445285839,0.302,0.064,0.000204245331791566,"11","set-10"
"slx-1",1.34153581533703e-08,2.20600572572499,0.256,0.049,0.000205107410806879,"11","slx-1"
"ZK688.11",1.3572226972846e-08,1.08003487514199,0.605,0.208,0.000207505778187842,"11","ZK688.11"
"kcmf-1.1",1.37315930540185e-08,1.36057608847971,0.488,0.149,0.000209942326202889,"11","kcmf-1"
"nhr-178.1",1.37686573133987e-08,1.22993942096746,0.558,0.192,0.000210509001664553,"11","nhr-178"
"Y25C1A.13.1",1.40414936309434e-08,1.10370364651774,0.791,0.371,0.000214680396123494,"11","Y25C1A.13"
"F36G3.2.2",1.4310690728992e-08,1.01124665617319,0.674,0.28,0.000218796150555558,"11","F36G3.2"
"rae-1.4",1.46384949644096e-08,1.0549134183791,0.721,0.288,0.000223807949510859,"11","rae-1"
"fbxa-153.1",1.47277662421576e-08,1.13530652587137,0.465,0.139,0.000225172818076347,"11","fbxa-153"
"ima-1",1.47548849242815e-08,1.75032346775531,0.326,0.074,0.000225587435607339,"11","ima-1"
"R11H6.5",1.48424715653466e-08,1.39824429525302,0.558,0.196,0.000226926547762584,"11","R11H6.5"
"cec-7",1.4856568669102e-08,1.92622103568683,0.326,0.074,0.000227142078381901,"11","cec-7"
"mtr-4.2",1.49390613055861e-08,1.11969735046468,0.744,0.312,0.000228403308301106,"11","mtr-4"
"popl-5",1.49512149635033e-08,1.71871281842925,0.442,0.13,0.000228589125577002,"11","popl-5"
"rsr-2",1.54932635248411e-08,1.23641422800228,0.395,0.101,0.000236876506031296,"11","rsr-2"
"rpb-2.2",1.55947417310438e-08,1.1066715991903,0.651,0.256,0.000238428006325928,"11","rpb-2"
"ctsa-2.6",1.56143269480145e-08,-7.66643967972482,0.023,0.48,0.000238727444708194,"11","ctsa-2"
"Y39G8B.9.7",1.57904392367456e-08,-7.66755233095963,0,0.463,0.000241420025490604,"11","Y39G8B.9"
"K06A9.1.6",1.57904414709642e-08,-6.40045443269828,0,0.463,0.000241420059649572,"11","K06A9.1"
"C29G2.6",1.58623754275173e-08,1.52833420583078,0.326,0.072,0.000242519857911312,"11","C29G2.6"
"sms-1",1.60270128521718e-08,1.26983205866528,0.465,0.144,0.000245036999496854,"11","sms-1"
"mtm-9",1.62488572121682e-08,1.23440205216575,0.279,0.055,0.00024842877791684,"11","mtm-9"
"Y44F5A.1.2",1.67304190487495e-08,1.25615850533931,0.558,0.194,0.000255791376836331,"11","Y44F5A.1"
"gfi-1.6",1.6750175248432e-08,-7.38012506814971,0,0.462,0.000256093429373277,"11","gfi-1"
"F48E8.3.3",1.71294350450582e-08,1.10603330285444,0.628,0.243,0.000261891932403894,"11","F48E8.3"
"ric-8",1.71774743695953e-08,1.31257939838695,0.395,0.109,0.000262626405636743,"11","ric-8"
"C37A5.7",1.76810617604137e-08,1.38603623921913,0.256,0.048,0.000270325753254966,"11","C37A5.7"
"nlp-40.7",1.7867244802307e-08,-5.02949740076803,0.093,0.527,0.000273172305782472,"11","nlp-40"
"F47D12.9.4",1.79592810758307e-08,1.43983788275297,0.628,0.243,0.000274579448368375,"11","F47D12.9"
"php-3",1.8062352743435e-08,1.18298986430744,0.442,0.131,0.000276155311094378,"11","php-3"
"R144.12.1",1.83700999769889e-08,1.58362636100122,0.605,0.254,0.000280860458548184,"11","R144.12"
"nfyb-1",1.9169890639873e-08,1.32163696519117,0.442,0.131,0.000293088457993018,"11","nfyb-1"
"lin-9.1",1.95238412789411e-08,1.70159971460382,0.419,0.119,0.00029850000931373,"11","lin-9"
"ubc-19",1.95238477832172e-08,1.68133326086355,0.419,0.119,0.000298500108757607,"11","ubc-19"
"ztf-3.2",1.97331857948018e-08,1.44143238551513,0.535,0.191,0.000301700677616725,"11","ztf-3"
"ilkp-1",1.98700906578932e-08,1.72995093412751,0.279,0.057,0.00030379381606853,"11","ilkp-1"
