"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Y45G12C.1.5",1.85217169846556e-05,-1.11303318050926,0.017,0.283,0.279974273940055,"8","Y45G12C.1"
"sql-1",1.87003541302192e-05,-1.31063941541392,0.034,0.308,0.282674553032393,"8","sql-1"
"cdc-48.2.2",1.87041077577601e-05,-1.61191186880526,0.034,0.316,0.282731292866301,"8","cdc-48.2"
"let-19",1.87739306626758e-05,1.53753569781815,0.172,0.573,0.283786735897007,"8","let-19"
"R12C12.7.1",1.90068469691219e-05,-1.79622213066181,0.034,0.31,0.287307498785246,"8","R12C12.7"
"F32D8.14",1.94732294595977e-05,-1.3734770113383,0.017,0.282,0.294357336511279,"8","F32D8.14"
"cids-2",1.96768736922428e-05,1.20634973527237,0.034,0.316,0.297435622731942,"8","cids-2"
"Y39E4B.6",1.98001299228702e-05,-1.37619499095169,0.034,0.313,0.299298763914105,"8","Y39E4B.6"
"puf-12.1",1.98264876273094e-05,1.00041498595257,0.19,0.605,0.299697186974409,"8","puf-12"
"tag-153",1.99528795458723e-05,1.15885914242835,0.121,0.472,0.301607727215406,"8","tag-153"
"H41C03.3.2",2.04145889416758e-05,-2.45109203815554,0.017,0.279,0.308586926442371,"8","H41C03.3"
"plst-1",2.05170765812947e-05,1.14558415047508,0.034,0.314,0.310136129602851,"8","plst-1"
"K07A12.1",2.05856049384938e-05,-1.11237454584457,0.017,0.281,0.311172004250272,"8","K07A12.1"
"lbp-4.1",2.0757519809764e-05,1.04145512278006,0.017,0.281,0.313770669444392,"8","lbp-4"
"Y71H2AM.29",2.07575240653148e-05,1.27131215492237,0.017,0.281,0.313770733771298,"8","Y71H2AM.29"
"cni-1.2",2.11299429499004e-05,-1.59384703711331,0.034,0.307,0.319400217630695,"8","cni-1"
"unc-23.2",2.17258047258106e-05,-1.30633853185722,0.052,0.334,0.328407264235354,"8","unc-23"
"ubc-6.1",2.25539503281909e-05,-2.74359187694495,0.017,0.277,0.340925513160934,"8","ubc-6"
"ubc-18.1",2.27129744360455e-05,1.63522335042327,0.086,0.404,0.343329321575264,"8","ubc-18"
"mek-1.2",2.27443718983111e-05,-1.122793984604,0.017,0.278,0.34380392561487,"8","mek-1"
"tsn-1",2.38592923996981e-05,1.11352396673579,0.103,0.432,0.360657063913836,"8","tsn-1"
"ZC506.1",2.40506768001648e-05,1.05942934421365,0.069,0.378,0.363550030511291,"8","ZC506.1"
"copb-2",2.41185541259717e-05,1.08378537987426,0.069,0.37,0.364576064168189,"8","copb-2"
"oac-59.6",2.41696754764626e-05,-1.24560358305191,0.017,0.277,0.365348814502209,"8","oac-59"
"slo-2.4",2.5329335996394e-05,-1.29018262766665,0.017,0.276,0.382878242921492,"8","slo-2"
"srpa-68",2.55669682694306e-05,1.19346870446648,0.103,0.444,0.386470292360713,"8","srpa-68"
"kqt-3.2",2.57486243095748e-05,-2.44190631016054,0.017,0.275,0.389216205063532,"8","kqt-3"
"elt-4.2",2.59747251561414e-05,-3.43984608488608,0.017,0.27,0.392633945460233,"8","elt-4"
"pus-1.2",2.60133467990021e-05,-1.88826522835979,0.034,0.302,0.393217750213716,"8","pus-1"
"gst-39.2",2.63963495881635e-05,-1.72689025178878,0.017,0.275,0.39900722037468,"8","gst-39"
"F53E10.1.3",2.66796662947107e-05,1.52168717062462,0.103,0.44,0.403289835710847,"8","F53E10.1"
"F59F5.3.2",2.67628622721264e-05,-1.47864934213679,0.017,0.275,0.404547426105462,"8","F59F5.3"
"mtl-2.5",2.81193166186361e-05,-1.26225204195471,0.017,0.274,0.425051590007303,"8","mtl-2"
"C10G8.8.2",2.81835744424837e-05,1.43805534624087,0.052,0.342,0.426022911272584,"8","C10G8.8"
"mekk-3",2.83367867197454e-05,-2.79523505383157,0.017,0.272,0.428338868055671,"8","mekk-3"
"mrpl-13.1",2.84307302715705e-05,1.10313777687719,0.017,0.274,0.429758918785059,"8","mrpl-13"
"endu-2.4",2.87305646491611e-05,-2.79820206018835,0.017,0.272,0.43429121523672,"8","endu-2"
"dhs-30.1",2.93720450543831e-05,1.69377176577027,0.069,0.374,0.443987833042054,"8","dhs-30"
"Y43E12A.2",3.01467346842272e-05,1.23884969648739,0.086,0.396,0.455698041486778,"8","Y43E12A.2"
"uaf-1",3.02857919947015e-05,1.21378557935402,0.086,0.406,0.457800031791908,"8","uaf-1"
"acl-5",3.10269245558428e-05,1.1448516874521,0.034,0.306,0.46900299158612,"8","acl-5"
"ptr-24.5",3.15472962355339e-05,-2.86180243784685,0.034,0.295,0.476868929896331,"8","ptr-24"
"cest-9.2.4",3.241922366012e-05,-1.94300022100373,0.017,0.271,0.490048984846374,"8","cest-9.2"
