"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1",2.62389482182993e-58,3.16500307293832,0.693,0.121,3.96627941267812e-54,"0","Y51H4A.24"
"2",6.8404887710904e-47,3.22227384581588,0.62,0.116,1.03400828263802e-42,"0","T28F3.8"
"3",9.86019361078725e-43,3.25514120890172,0.38,0.033,1.4904668662066e-38,"0","ppat-1"
"4",6.85935821941355e-33,3.07800663726557,0.547,0.133,1.03686058844655e-28,"0","lipl-2"
"5",4.00545860009435e-31,3.73920279541961,0.343,0.045,6.05465121990262e-27,"0","tsp-10"
"6",3.27053433055944e-81,3.39620776257818,0.769,0.088,4.94373969407365e-77,"1","T19D7.6"
"7",1.84801539422649e-49,3.4827049063308,0.581,0.088,2.79346006991276e-45,"1","cdk-1"
"8",1.64526266214616e-36,3.89479876634954,0.385,0.044,2.48697904010013e-32,"1","ctf-8"
"9",2.9923775618034e-25,3.43020051050167,0.265,0.029,4.52327792242202e-21,"1","orc-3"
"10",7.44935063793971e-21,3.36262217139902,0.291,0.049,1.12604384243097e-16,"1","capg-2"
"11",9.45539234398875e-64,9.22198384654873,0.336,0.002,1.42927710671734e-59,"2","ehn-3"
"12",3.70744751196094e-49,8.74452427780566,0.318,0.01,5.60417765908015e-45,"2","F28B12.6"
"13",1.0101180836914e-48,8.27265916945096,0.262,0.002,1.52689449530792e-44,"2","C36B7.2"
"14",2.20263354770436e-45,8.81527113466611,0.411,0.037,3.32950087070991e-41,"2","sdz-27"
"15",2.41824999551746e-34,7.90766685887212,0.252,0.013,3.6554266932242e-30,"2","F19B10.2"
"16",8.93348541104198e-86,4.06726394469373,0.859,0.085,1.35038565473311e-81,"3","R193.2"
"17",5.90382902309896e-81,4.30955713996017,0.812,0.08,8.92422795131639e-77,"3","clec-62"
"18",1.29953393694309e-42,4.23613581171326,0.353,0.019,1.96437549908318e-38,"3","bgal-2"
"19",1.86507219833771e-39,4.12946304523263,0.388,0.03,2.81924313500728e-35,"3","clec-227"
"20",1.03474508240458e-31,4.74508801643989,0.271,0.016,1.56412066656277e-27,"3","clec-54"
"21",1.18229369685922e-72,4.13789586161732,0.647,0.038,1.7871551521724e-68,"4","glc-1"
"22",7.08273403355791e-46,5.49853194001163,0.324,0.01,1.07062607651261e-41,"4","T09B9.5"
"23",3.80066808749816e-45,4.13423899025212,0.338,0.012,5.74508988106221e-41,"4","sysm-1"
"24",5.95333129972409e-40,4.58880697825244,0.309,0.012,8.99905559266293e-36,"4","clec-33"
"25",5.22845041622728e-39,4.25006600003431,0.353,0.02,7.90332564916916e-35,"4","chil-25"
"26",1.18721450846962e-86,5.79906026919933,0.559,0.013,1.79459345100268e-82,"5","F48G7.5"
"27",5.32248107491431e-44,4.63809848701958,0.397,0.022,8.04546239284047e-40,"5","aat-6"
"28",2.58696515474036e-39,6.54183306719124,0.25,0.006,3.91045652790552e-35,"5","pho-8"
"29",7.30732320353196e-39,4.64450514581332,0.324,0.015,1.10457497544589e-34,"5","Y47H10A.3"
"30",1.74259603224603e-37,4.92804823901211,0.294,0.012,2.63410816234309e-33,"5","oac-58"
"31",7.35224094044564e-83,5.64934903087394,0.939,0.102,1.11136474055776e-78,"6","C25F9.11"
"32",6.0688105294077e-80,4.9586670308667,0.788,0.058,9.17361399625268e-76,"6","C25F9.16"
"33",5.03510122166235e-72,5.5767116389448,0.848,0.091,7.61105900666481e-68,"6","C08E3.1"
"34",6.81698870725772e-58,4.90966346094349,0.636,0.057,1.03045601298908e-53,"6","Y43F8B.24"
"35",2.54608867360011e-44,5.17671513829395,0.333,0.012,3.84866763901393e-40,"6","C36C9.11"
"36",2.91205044982572e-45,3.45963746427239,0.656,0.076,4.40185545995655e-41,"7","T13A10.1"
"37",1.82035044879008e-30,3.89055187005213,0.377,0.034,2.75164173839109e-26,"7","cutl-25"
"38",6.92572355681451e-30,4.26713201306989,0.279,0.015,1.04689237284808e-25,"7","nhr-2"
"39",2.31618056949759e-25,3.71762707906642,0.311,0.027,3.50113854885256e-21,"7","sdz-33"
"40",8.19602033280237e-24,4.5054674136805,0.262,0.02,1.23891043350641e-19,"7","C04E6.12"
"41",1.20454754176652e-13,1.45660396568329,0.897,0.454,1.82079406413427e-09,"8","ttr-50"
"42",1.76882617677093e-07,1.72925162727786,0.069,0.468,0.00267375764880694,"8","drap-1"
"43",3.66816707591718e-07,1.3548919822463,0.155,0.631,0.00554480135195642,"8","C37C3.2"
"44",5.56808526166088e-07,1.23919766903806,0.052,0.419,0.00841671768152658,"8","C07A12.7"
"45",5.67592601398663e-07,1.35368367129164,0.103,0.523,0.00857972976274218,"8","T23D8.3"
"46",4.89260786673479e-34,3.77822581633542,0.661,0.114,7.39566605135631e-30,"9","C14C6.5"
"47",6.84897921614688e-19,3.27418132812768,0.768,0.424,1.03529169831276e-14,"9","gst-4"
"48",2.96504912646743e-17,4.53623405932883,0.464,0.114,4.48196825956817e-13,"9","F55G11.2"
"49",2.18721987861176e-15,4.60993363345894,0.554,0.198,3.30620156850953e-11,"9","ifc-1"
"50",5.19756786967192e-15,4.36389232111418,0.411,0.1,7.85664359179608e-11,"9","F01D5.5"
"51",6.23421963666899e-80,9.45644157835723,0.473,0.007,9.42364640278885e-76,"10","gmeb-2"
"52",7.9779915822699e-66,9.83185658179389,0.364,0.003,1.20595320757592e-61,"10","Y46H3A.4"
"53",5.4272369837725e-61,9.66837550180632,0.291,0,8.20381142467051e-57,"10","T26C5.4"
"54",2.29017806839864e-58,9.56973009845381,0.327,0.003,3.46183316819138e-54,"10","F14D2.19"
"55",2.78419991312635e-47,10.3209449047454,0.273,0.003,4.20859658868179e-43,"10","nas-30"
"56",4.87181487756979e-10,-1.00226143963921,0.135,0.713,7.36423536893449e-06,"11","arf-1"
"57",1.52224207920417e-09,1.04631510372946,0.077,0.598,2.30102112692502e-05,"11","cisd-3.2"
"58",2.64349272676012e-08,-1.00297600366658,0.058,0.511,0.000399590360577059,"11","pap-1"
"59",5.69188449263285e-08,-1.00036766769034,0.058,0.498,0.000860385259906381,"11","utp-20"
"60",8.90136412778213e-08,1.17167855896032,0.038,0.453,0.00134553020155555,"11","R07E5.7"
"61",1.03320335981169e-139,7.79982083989831,0.886,0.015,1.56179019869135e-135,"12","C10C5.5"
"62",8.84873594279302e-110,5.64001558608296,0.727,0.013,1.33757492511259e-105,"12","F54E7.6"
"63",3.72622143987098e-108,5.7193675301836,0.818,0.023,5.63255632850897e-104,"12","lact-5"
"64",2.2586028652476e-44,5.77874488385265,0.25,0.002,3.41410409110828e-40,"12","sdz-5"
"65",1.3597223335032e-42,6.02006011660133,0.273,0.004,2.05535627932344e-38,"12","F23F12.12"
