"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"his-3.5",5.14122597449246e-26,-4.0688613015641,0.083,0.574,7.86042039240153e-22,"8","his-3"
"EEED8.15.5",5.1940961544832e-26,-3.43313682839501,0.068,0.57,7.94125361058936e-22,"8","EEED8.15"
"C38H2.2.2",5.23172155271321e-26,1.78374144003871,0.583,0.206,7.99877908194323e-22,"8","C38H2.2"
"Y43F8C.3",5.26891276522429e-26,1.71788299380149,0.591,0.188,8.05564072675141e-22,"8","Y43F8C.3"
"fut-8.1",5.52800532987414e-26,1.6023742704547,0.47,0.13,8.45176734884457e-22,"8","fut-8"
"F57B9.3",6.09396738410506e-26,2.21880298281482,0.25,0.041,9.31706673355822e-22,"8","F57B9.3"
"let-23.1",6.19535843087668e-26,1.19170096795135,0.462,0.123,9.47208350496735e-22,"8","let-23"
"rpl-33.5",6.4208037957331e-26,1.16278011611297,0.902,0.9,9.81676692329634e-22,"8","rpl-33"
"nceh-1.1",6.54115806056294e-26,1.34694527213804,0.265,0.045,1.00007765587947e-21,"8","nceh-1"
"mab-31",6.6113532471488e-26,2.0750671559231,0.515,0.15,1.01080979795658e-21,"8","mab-31"
"lyst-1.1",6.62322385372513e-26,1.64566291080552,0.576,0.185,1.01262469499604e-21,"8","lyst-1"
"C44H9.6.2",6.73032052202219e-26,1.78293917223588,0.424,0.109,1.02899870461197e-21,"8","C44H9.6"
"nhr-213",6.83483542229482e-26,1.65112573677159,0.25,0.041,1.04497798771465e-21,"8","nhr-213"
"K12C11.6.1",6.94382551117327e-26,1.52981977179864,0.515,0.155,1.06164148240328e-21,"8","K12C11.6"
"Y45G12C.1.1",8.42501471580611e-26,1.72796209974553,0.371,0.088,1.2881004998996e-21,"8","Y45G12C.1"
"clip-1.1",9.01050953150484e-26,1.05426815016783,0.394,0.096,1.37761680227178e-21,"8","clip-1"
"Y82E9BR.5.1",9.12152995957468e-26,1.40719122352269,0.326,0.068,1.39459071551937e-21,"8","Y82E9BR.5"
"rps-17.5",1.03586584993856e-25,1.13764521977881,0.886,0.858,1.58373529797107e-21,"8","rps-17"
"rpl-14.3",1.04967032602373e-25,1.12191075583279,0.894,0.906,1.60484096145768e-21,"8","rpl-14"
"soc-2.1",1.43417198881661e-25,1.41149654566578,0.545,0.166,2.19270555370171e-21,"8","soc-2"
"scav-4.1",1.59804706303306e-25,1.82737729954916,0.394,0.093,2.44325415467125e-21,"8","scav-4"
"trak-1.1",1.60758809811208e-25,1.17218439373446,0.553,0.174,2.45784144320356e-21,"8","trak-1"
"flh-1.6",1.68447359219856e-25,-4.92702395363693,0.053,0.541,2.57539167511238e-21,"8","flh-1"
"F54H5.14.2",2.02916792731728e-25,1.14687716456632,0.5,0.145,3.1023948440754e-21,"8","F54H5.14"
