"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"R05D3.2.8",0.0019393676593238,-2.67573714301094,0.227,0.348,1,"15","R05D3.2"
"mig-2.4",0.00198616527387076,-1.58904658683861,0.606,0.565,1,"15","mig-2"
"tag-65.8",0.00200521085207625,-2.67210495429544,0.197,0.327,1,"15","tag-65"
"tlf-1.4",0.00202196671999,-1.96773852944258,0.409,0.466,1,"15","tlf-1"
"Y108G3AL.2.6",0.00206220837466035,-2.41527498739324,0.212,0.337,1,"15","Y108G3AL.2"
"rpb-7.7",0.00207697349473174,-2.12215283735522,0.409,0.461,1,"15","rpb-7"
"ldb-1.4",0.00213820273163073,-1.8287458684934,0.515,0.526,1,"15","ldb-1"
"dhs-29.6",0.00220373112443319,-2.49091645748502,0.136,0.283,1,"15","dhs-29"
"cids-2.3",0.00223378884086512,-2.14143141430177,0.424,0.465,1,"15","cids-2"
"Y41E3.8.4",0.0022715869821456,-1.20874175388249,0.864,0.704,1,"15","Y41E3.8"
"mig-22.4",0.00235012864028591,-2.84820907219251,0.136,0.276,1,"15","mig-22"
"gsp-1.3",0.00235079666376126,-1.62784088570121,0.53,0.54,1,"15","gsp-1"
"T24B8.7.6",0.00235151609264796,-2.31875572889045,0.409,0.455,1,"15","T24B8.7"
"sdc-3.9",0.00245370927844598,-2.90487988331112,0.227,0.342,1,"15","sdc-3"
"cfim-2.5",0.00256032257368034,-2.34323799029443,0.318,0.403,1,"15","cfim-2"
"Y105C5A.1268.5",0.00261560462438318,-2.10160645786969,0.136,0.289,1,"15","Y105C5A.1268"
"smk-1.2",0.00262330650413299,-1.7016827072229,0.652,0.576,1,"15","smk-1"
"Y37E3.1.9",0.0026469900378313,-2.59698685274139,0.212,0.334,1,"15","Y37E3.1"
"dnj-8.4",0.00266134229166354,-2.30891607306342,0.227,0.353,1,"15","dnj-8"
"smu-1.10",0.00272086098666775,-2.27010466275583,0.288,0.384,1,"15","smu-1"
"pkn-1.7",0.00273521228046517,-1.87909935444335,0.591,0.55,1,"15","pkn-1"
"fld-1.6",0.00277405861115069,-2.4323283438323,0.152,0.288,1,"15","fld-1"
"epg-4.3",0.00280296832768145,-2.00977021911898,0.303,0.397,1,"15","epg-4"
"F34D10.3.6",0.00282024270009703,-3.15298057525651,0.152,0.281,1,"15","F34D10.3"
"pmt-2.12",0.00285188583630246,-5.31088609075059,0.152,0.283,1,"15","pmt-2"
"rpb-6.5",0.0028537063571985,-1.17121024003814,0.773,0.649,1,"15","rpb-6"
"ari-1.2.7",0.00291839546707695,-2.98291557791949,0.152,0.283,1,"15","ari-1.2"
"unc-33.8",0.00296784793007593,-2.94771439844273,0.182,0.306,1,"15","unc-33"
"snrp-3.6",0.00302526128735201,-1.48452146672041,0.697,0.599,1,"15","snrp-3"
"cul-4.3",0.00311214192370021,-2.54945043197095,0.167,0.298,1,"15","cul-4"
"W01C8.5.7",0.00314547147267314,-2.75496500716784,0.167,0.303,1,"15","W01C8.5"
"rad-26.5",0.00316018948715953,-2.16960403120393,0.379,0.441,1,"15","rad-26"
"ife-4.4",0.00318905151129422,-2.75689920104342,0.182,0.303,1,"15","ife-4"
"repo-1.4",0.00320806844542837,-2.47629785573426,0.152,0.286,1,"15","repo-1"
"nrde-4.9",0.00322185052998151,-2.53791978651812,0.152,0.283,1,"15","nrde-4"
"npp-6.7",0.00328394929548849,-2.69044245281082,0.227,0.337,1,"15","npp-6"
"xpo-1.5",0.0033027574689472,-1.75472355424865,0.652,0.569,1,"15","xpo-1"
"M02D8.3.10",0.00330612621341156,-2.91499823038381,0.258,0.352,1,"15","M02D8.3"
"cdc-5L.5",0.00331913771311124,-1.61258913366622,0.515,0.526,1,"15","cdc-5L"
"zip-4.10",0.0033249310359336,-2.34491472109484,0.182,0.312,1,"15","zip-4"
"lin-13.9",0.00335194337605651,-1.80601142610766,0.652,0.583,1,"15","lin-13"
"gtf-2H1.5",0.00341633590120835,-2.67943211508996,0.121,0.256,1,"15","gtf-2H1"
"kin-10.4",0.00341930918736345,-1.52076854905369,0.652,0.585,1,"15","kin-10"
"F55A11.1.7",0.00342792116853069,-2.45079402012788,0.318,0.398,1,"15","F55A11.1"
"npp-3.5",0.00359978637201353,-2.39908035533,0.258,0.361,1,"15","npp-3"
"rpb-2.5",0.00362158661097351,-2.29918733365474,0.273,0.37,1,"15","rpb-2"
"edc-4.4",0.00370787862723074,-2.05767446295774,0.47,0.483,1,"15","edc-4"
"npp-11.3",0.00373320708316751,-2.41996827338163,0.197,0.319,1,"15","npp-11"
"pfd-6.5",0.0038026794901883,-1.18325439435688,0.818,0.669,1,"15","pfd-6"
"F54B3.1.5",0.00390881030288343,-1.56699557196002,0.576,0.556,1,"15","F54B3.1"
"K07F5.15.3",0.00392363202481461,-1.39622844245494,0.758,0.624,1,"15","K07F5.15"
"B0464.6.10",0.00396684106227953,-1.823773995353,0.182,0.313,1,"15","B0464.6"
"mog-5.5",0.00400343423808614,-1.95109358851536,0.409,0.454,1,"15","mog-5"
"nfyc-1.8",0.0040398538878437,-2.81848585729108,0.167,0.29,1,"15","nfyc-1"
"F38B7.3.5",0.00406915382378119,-2.39297853832949,0.258,0.361,1,"15","F38B7.3"
"rnp-6.4",0.00415124207012896,-1.97802978138596,0.485,0.488,1,"15","rnp-6"
"F57A8.1.4",0.00415277318900813,-2.1888869048618,0.409,0.447,1,"15","F57A8.1"
"ZK418.5.1",0.00416860553798156,-1.30631790988453,0.652,0.594,1,"15","ZK418.5"
"sas-4.7",0.00419539575697648,-2.3774682672782,0.152,0.285,1,"15","sas-4"
"hsb-1.4",0.00419678824369544,-1.57997032840576,0.515,0.519,1,"15","hsb-1"
"plrg-1.7",0.00421157145405329,-2.28806625504539,0.242,0.353,1,"15","plrg-1"
"lir-2.7",0.00421173765132704,-2.30879682608539,0.197,0.317,1,"15","lir-2"
"rbbp-5.11",0.00425589483431871,-2.63699581064303,0.136,0.264,1,"15","rbbp-5"
"Y48G10A.2.6",0.0043707269266768,-2.37852928952117,0.136,0.268,1,"15","Y48G10A.2"
"C15C8.4.8",0.00437234135122152,-2.3486395199025,0.121,0.256,1,"15","C15C8.4"
"K09E9.3.10",0.00439053782698762,-2.62866073575266,0.212,0.32,1,"15","K09E9.3"
"fipp-1.5",0.00439832875555656,-1.74865242026937,0.47,0.494,1,"15","fipp-1"
"dcap-1.3",0.00440264651353884,-2.58184150967679,0.212,0.323,1,"15","dcap-1"
"hpl-1.3",0.00448573302369943,-2.44090150192866,0.212,0.324,1,"15","hpl-1"
"hrpu-2.9",0.00448595814305989,-2.00960097479504,0.364,0.433,1,"15","hrpu-2"
"myrf-1.6",0.00449801359738754,-2.24985775044706,0.288,0.379,1,"15","myrf-1"
"ulp-2.9",0.00452703636852049,-2.81249729637791,0.136,0.263,1,"15","ulp-2"
"ttc-17.6",0.00459579085884006,-1.97168264994037,0.485,0.488,1,"15","ttc-17"
"F25H2.12.6",0.00460995929759023,-1.97427619450346,0.409,0.448,1,"15","F25H2.12"
"wbp-4.6",0.00463003998634364,-2.78407340728774,0.152,0.273,1,"15","wbp-4"
"akir-1.5",0.00463512348207833,-1.77892376259251,0.515,0.504,1,"15","akir-1"
"mog-4.7",0.0046423468203469,-2.49813687923921,0.242,0.346,1,"15","mog-4"
