,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12
ZC247.1,-0.3880454555223,-0.35926759911807,3.27054334181343,-0.369746460629565,-0.407762132405823,-0.107256749644257,-0.391622390100819,-0.378617881001963,-0.258246371402553,0.246769145144408,-0.129525043802341,-0.407762132405823,-0.319460270924326
cal-5,-0.357954262361137,-0.587279642474814,-0.469665601698594,-0.345705338630907,-0.147955409140775,0.416536640571356,0.208473193733235,-0.621202105495578,0.129332758303958,-0.119993632413711,3.12515179193636,-0.550451454091864,-0.679286938237532
Y71F9AL.9,-0.325663265217672,-0.437072151040906,0.109520558404418,-0.708620617802235,0.169137273814001,-0.337495356945045,-0.340212692473651,0.108664277778088,3.10687182498801,-0.506075472338004,-0.0133888585749527,-0.991151161766632,0.165485641174578
tbb-2,-0.919890060629119,1.44721502093373,0.465139601494998,-1.11953750491204,-1.03847565637014,-0.826898929918811,-0.7525388120831,1.15766408418624,0.671198712431633,0.296521681797261,-0.758022927323797,-0.275293654942183,1.65291844533532
mtx-2,0.213169337621108,-0.544371238697798,-0.989915472781878,-0.64575732152699,2.22000578690078,1.73995389830538,-0.57321658895405,-0.926505185235505,0.194536143076795,0.22145178660592,-0.488525260816603,0.383026144960542,-0.803852029457702
F49F1.5,-0.579376348995252,-0.546011459898785,-0.690396010400815,-0.395838663824118,1.94825837054193,2.20384708563347,-0.679156573230898,-0.673748887376314,-0.220567091741788,0.327370125946523,-0.538919744694374,0.516692092061657,-0.67215289402124
B0511.6,-0.315904427171877,0.481197601659252,0.759898140159159,-0.851719478201902,-0.274567873811459,-1.05853148510142,-0.321314083465357,1.03966509739382,2.04186541782157,-1.74013170988021,0.000524508826083873,-0.496900389891618,0.735918681663957
his-2,-0.59517675042951,0.827191725021338,-0.363121407483058,-0.609248907386993,-0.597071982869504,-0.609248907386993,-0.602281741505647,1.49435746994504,0.474883046091638,-0.609248907386993,-0.609248907386993,-0.609248907386993,2.40746417816467
taf-1,-0.464184097560377,0.169746887582716,0.750263744958551,-0.56903010375684,-0.366194490633077,-0.573510824877439,-0.511161072701421,0.00189351023813507,3.02856446601084,-0.872541633427664,-0.44477705257326,-0.108126231763244,-0.0409431014969179
pccb-1,-0.637767282889462,0.756482448328684,0.721238629077539,-0.716830221875445,-0.720628447153653,-0.713087955057806,-0.64512173938596,1.23053460822172,0.397896789588726,-0.785359574389479,-0.676839928043427,-0.553431870403218,2.34291454398178
cpg-19,-0.346888342596563,-0.345690482677832,0.466626107966317,-0.349314317142025,-0.329265072474896,-0.260338058231651,-0.349314317142025,-0.349314317142025,-0.349314317142025,-0.349314317142025,3.24399738697985,-0.349314317142025,-0.332555636113073
pkc-2,-0.400599066688153,-1.06739965503367,-0.635190107734396,0.225786735018659,0.762352496513926,0.645403626293872,-0.34761282862511,-1.07494749364959,-1.07494749364959,1.71886217346206,0.926129160473421,1.37599880599393,-1.05383635237537
dgn-1,-0.762160940680175,0.472751155855395,2.03304839701039,0.237877198670785,-0.990090818078306,-0.344624415381855,-1.16591829554022,1.49066092695954,0.27141478529739,-0.500224376622839,0.111436439479829,-1.32823781140907,0.474067754439146
mth-1,0.0646972036314619,-1.01977432166712,-1.0294239711042,-0.0684989392654934,0.190485624922828,2.2669714178025,0.93268554799852,-1.0294239711042,-0.310863274673827,1.21325629326347,-0.356561802611225,0.175874163911497,-1.0294239711042
mdh-1,-0.156054797360993,-0.603732869680898,-0.050268335199147,-0.570509533019655,-0.210898035089399,-0.184904105834299,-0.439089471371914,-0.107415969487992,2.66166927587211,1.11714197291849,-1.35307091768386,-0.696243254773757,0.593376040711315
mig-14,-0.577634640570492,0.140186322177578,0.624708818983258,-0.600784363165929,-0.485436949438845,-0.547130104075188,-0.525813709241934,-0.140554639206661,-0.119306131549569,-0.445154174114956,3.0882316103334,-0.544837050972242,0.133525010841582
F55H12.3,1.18778395303755,-0.797369804822352,-0.815427821579257,0.601392237017464,1.31611246277807,0.0530887650652797,-0.0685650370896078,-1.17450022195418,0.962454879694255,-0.929044334130699,-0.648712538473504,1.48839681345809,-1.17560935300111
Y71H2AM.11,-0.725650377002698,-0.581135001934027,-0.680392248105374,-0.657616446583196,1.51874009705632,1.21415035245439,-0.7692177672106,-0.430064198780131,-0.828961882172704,1.76852313281394,-0.457399641437317,1.16921515497418,-0.540191174072784
B0507.3,-0.19511379290302,1.36651193426915,-0.961494727646889,-0.550047507422324,-0.202787499527357,-0.730550935423376,-0.51450682615814,0.657541134669218,1.05043315268986,-0.902134126219637,-0.735696272110887,-0.494156162726099,2.21200162850951
crb-1,-0.677187503669625,1.70800242161288,0.144045924804475,-0.691660911664278,-0.657999171774963,-0.659711325301955,-0.696068098195372,1.30900975917917,0.507207596949559,-0.702621771895655,-0.702621771895655,-0.702621771895655,1.82222662374708
mam-1,-0.279400380973107,-0.289625834907962,-0.296115585086301,-0.296115585086301,-0.175279392536571,-0.27357672899123,-0.25808848790715,-0.283730121642251,-0.296115585086301,-0.296115585086301,3.32642052612113,-0.296115585086301,-0.28614165373135
Y57A10A.14,1.00843736640162,0.120453368766567,-1.60632317044713,-0.0604957292281642,0.618440618420263,-0.186488935587304,0.092834146190278,0.536230020646498,-0.616458170175975,-1.54680572331452,-1.02412317249349,0.944528110476224,1.71977127034513
cyp-37B1,0.993289506914176,-0.972506778281482,-0.972506778281482,1.70820155344454,1.16244825995507,0.817153961866025,0.587321743227498,-0.972506778281482,-0.972506778281482,-0.575998065049886,-0.487811152563134,0.657928083613124,-0.972506778281482
inx-16,1.07920274670951,1.05130668598567,-1.62704937738479,0.0533752196594081,0.411997515840704,-0.55345257306184,-0.540517656529663,-0.0525893567356141,1.78318785486803,-1.20365407689978,-0.673900558845199,0.907168999285654,-0.635075422892092
vig-1,0.636297257177316,-0.17537252189014,0.551852705136095,0.278691341811543,0.912691187670872,-0.137468929261993,-0.433391497433775,-1.1020816590301,2.11082798620309,0.584470362240109,-1.36129350086196,-0.413960897635567,-1.45126183412549
har-1,0.147638624030764,-0.137405983582908,-1.19418006846458,-0.111016201455416,-0.0328844534001738,-0.0646475285330551,0.652157433962887,0.746493517724242,-1.23317115927375,1.25035640006531,-1.70884081780497,-0.183995838215362,1.86949607494701
pycr-1,-0.361045911436334,0.860724828934617,-1.04063504348087,-0.927407337177683,-0.043087334379313,-0.875257950320282,-0.847814689332778,0.993540775925035,1.2562636173171,-0.683455919403267,-0.931678316261838,1.75763486801858,0.842218411597022
ugt-4,-0.48386845134543,0.605250174689688,-0.624974647031121,-0.40693935102185,-0.367910367075292,-0.561045046279348,-0.559282138129228,1.34996786401165,-0.327764685637629,-0.308879157016508,-0.617895684538667,-0.432735953235294,2.73607744260902
atf-2,-0.663123809879268,0.822141801786399,2.49644361738259,-0.730237054086265,-0.650264439965883,-0.690066842829687,-0.661932832030674,0.231102391075816,1.41376795265378,-0.238112662342837,-0.208518109912429,-0.5807407915279,-0.540459220323639
drap-1,-0.133111461544834,0.0271816764476085,1.18346119657608,-0.919697620711338,-0.202279402346254,-0.752198826464274,-0.220852258620761,-0.835665764075674,2.57013224561004,-0.608511377245162,0.903581208710762,-0.309998880739129,-0.702040735597059
pes-8,-0.166018299801588,-0.278549554400936,-0.29175678928445,-0.29175678928445,-0.29175678928445,-0.29175678928445,-0.29175678928445,-0.280079805298056,-0.29175678928445,-0.29175678928445,3.32623694565099,-0.29175678928445,-0.26753497187481
C25F9.12,0.628822554285081,-0.237888951995716,-0.411618362311948,-0.244026733567264,-0.397070365097471,-0.405348129107133,3.18882696584893,-0.386343132699523,-0.411618362311948,-0.411618362311948,-0.0992139996331754,-0.411618362311948,-0.401284758785938
pfd-1,-0.373389263405092,1.25881572657063,0.143209016798762,-0.777771435139751,-0.532928351363933,-0.735619295308901,-0.686357861739889,1.99923675337665,0.173332267269542,-0.908623667481205,-0.28798396009405,-0.891690232585673,1.61977030310291
fkb-6,-0.417673280012778,1.30730720400421,1.16301908378914,-0.857301057193748,-0.570192061502769,-0.923384628530761,-0.652179495919369,1.55109646277924,0.852987268528686,-1.10958272900337,-0.545144673036087,-0.833223326749082,1.03427123284669
K12H4.7,0.363239274553416,-0.660838275549566,-0.674382788256746,2.43086543585642,0.146386876758941,-0.325684122911041,-0.645913545846496,-0.674382788256746,-0.164559365925708,1.75777711760068,-0.674382788256746,-0.203742241509666,-0.674382788256746
H01G02.1,-0.279783926571755,-0.401352456125168,1.14442210638789,-0.39718848707305,-0.394489689627328,-0.401352456125168,-0.278988923586331,-0.401352456125168,-0.401352456125168,-0.401352456125168,3.01549611334675,-0.401352456125168,-0.401352456125168
Y54G2A.11,-0.375666713212926,-0.453716935903983,2.71895807144695,-0.428759174101694,-0.449789702633939,-0.405872204208853,-0.275825576165973,-0.526431224317111,-0.526431224317111,-0.0107013500924358,1.63445012874915,-0.415966536402939,-0.484247558839135
elt-2,-0.399737274361065,0.96006969344208,-1.06301376778816,-0.749414063767728,-0.0510990365225192,-0.765297646508068,-0.523881994193556,1.40545781983921,1.08398201053573,-1.12902477089631,-0.941424877429191,0.498896316741427,1.67448759090815
rml-1,-0.097026841375983,-0.278800235049753,-1.59566312624501,-0.685405274800364,1.16338162204202,1.0858598729285,-0.179713331548024,-0.664186306714238,0.441887522681654,1.73190270005457,-1.57558052329789,0.339153021973417,0.31419089935109
dep-1,-0.0633193413434347,0.0230857771623495,3.24016694729329,-0.25206927209917,-0.131611105931686,-0.440500160881664,-0.54141413048279,-0.310023005072964,-0.110665787593749,-0.580627794851898,0.113750511234392,-0.578570916766256,-0.368201720666419
gei-4,-0.881906435391771,0.156389024249735,2.5366887095483,-0.763441705913517,-0.784311405909673,-0.544576583796452,-0.86270429610306,0.172259657000728,0.0533806114507243,0.943339295932673,0.942170323541635,-0.834545892756673,-0.13274130185265
atg-2,-0.522285259649331,1.14483046799137,1.97373052630255,-1.0719795542845,-0.247971967023536,-0.969491187736307,-1.1100649744319,1.03896220921538,0.621475026250706,-0.894925143269069,0.287766802230843,-0.740468548498376,0.49042160290218
cbp-1,-0.677891165648776,0.830185974801567,1.17397468319984,-1.29854672687299,-0.648716920753228,-0.891885843143249,-1.17365590949911,0.2629783988018,1.71811595863464,-0.553853074298086,1.29095011220179,-0.330602203557272,0.298946716133086
paic-1,0.0728331797589199,-0.999536257069937,-1.1834358299387,0.218111330611275,-0.404189842532977,0.469538719750598,0.869972587276113,-0.722626238793216,-1.20301053714007,1.32823582226308,1.93703158866866,0.459614131262335,-0.842538654116076
Y43F8C.13,-0.605204727179471,0.163468654057964,-0.616462744017294,-0.538829046773328,-0.599515107345796,-0.152579211890869,-0.40678223472471,1.01102288750543,-0.152549581641959,0.125566214040585,-0.551571741610493,-0.616462744017294,2.93989938359724
arf-1,0.0211235177391041,-0.0248920472118915,1.26067201443434,-0.588062108574093,0.183898751863357,-0.18567810940621,-0.329579496251659,0.500579906624941,-0.194518042321454,-2.1162234207867,1.70504596370055,-1.16162773508617,0.929260805275883
grl-12,-0.279285569322958,-0.279285569322958,3.3281321968912,-0.279285569322958,-0.279285569322958,-0.279285569322958,-0.279285569322958,-0.279285569322958,-0.279285569322958,-0.279285569322958,-0.255990934338667,-0.279285569322958,-0.279285569322958
gpx-2,-0.400841820597172,-0.574512159137638,-0.23569075272192,-0.113469797683128,-0.430226593893796,0.36297986232629,0.901049763233044,-0.526286653949571,-0.499392932511698,2.96594335851054,-0.811543853368649,-0.0672361000693806,-0.570772320136917
T28F3.8,2.48751301064263,-0.463012275602992,-0.579753089309143,-0.385218493379776,-0.573953223592506,-0.554036501830321,1.30393942813946,-0.569679007737041,-0.579753089309143,-0.579753089309143,-0.121951651381325,1.19541107197845,-0.579753089309143
clec-78,-0.390775356661027,-0.410584556340585,2.3116138574003,-0.435966880645112,-0.284584196413437,-0.435966880645112,-0.425084259549005,-0.435966880645112,-0.435966880645112,-0.435966880645112,2.18931859173467,-0.435966880645112,-0.374102796300252
T27E9.2,1.16495623121161,-0.808336276999021,-1.34354846441801,1.50105492240786,0.450001286563774,1.04628460251285,1.14835940584597,0.0977415835419591,-0.66413096105916,-0.181737834030323,-1.49593818759739,-0.753505367399085,-0.161200940581048
tbc-12,-0.335426520077812,0.146118503062401,3.2862626842579,-0.378802380345606,-0.304853413014077,-0.353033131103793,-0.38039220319692,-0.166465268274093,-0.386850976963423,-0.386850976963423,-0.28114961095834,-0.386850976963423,-0.0717057294593933
F53A9.6,-0.354332030544976,-0.590229799532862,-0.594185194831563,-0.323168894449116,-0.491588307820377,-0.27221375025849,0.986633571928562,-0.594185194831563,-0.594185194831563,-0.594185194831563,2.42597168172094,1.5793131859451,-0.583644877662531
msa-1,-0.324061116837585,-0.324061116837585,3.28186979617017,-0.319228903098173,-0.324061116837585,-0.324061116837585,-0.324061116837585,-0.324061116837585,-0.324061116837585,-0.324061116837585,0.277970275303856,-0.324061116837585,-0.324061116837585
F01F1.15,-0.252006315243786,0.349273788539843,1.13275758441932,-0.732408874999434,-0.37310016998222,-0.856957912466295,-0.834387867846572,0.164276636130248,-1.31396358520989,-0.461721158872915,2.48361730737354,0.503638586960457,0.190981981197714
W02B12.1,2.11676724484381,-0.788467049419986,-0.764438561969,1.49266176046599,-0.0857976073979884,-0.637763958006513,0.0158121686350512,-0.83961693238684,-0.322398659979485,0.307863324388611,-0.751522653237393,1.16993832090879,-0.913037396845055
F43G6.8,-0.455946564668414,-0.578588567414783,1.68166767841975,-0.6342213793353,-0.316789670256546,-0.507209641786395,-0.346463320130948,-0.654788964575471,-0.767757654902806,-0.305323613875337,2.05617118916433,1.43107983711648,-0.601829327754558
tres-1,-0.594379872201792,0.465588319957025,2.59017297928406,-0.728158366513985,-0.593445942092572,-0.696152992914012,-0.742962185877729,0.5496458288065,-0.0702103915828091,-0.885043669103822,-0.0477443464434044,-0.468058634729613,1.22074927341215
sre-13,-0.332846636509487,0.00079221149183629,1.04252506403239,-0.778933325572277,-0.272947459600489,-0.971316845705473,0.0997725214191479,0.0204352667794025,2.401504866192,-1.42639209817346,-0.809514032806577,0.815844206916868,0.211076261536118
rsp-3,-0.388802963630696,1.23726640138179,1.08320217267657,-1.12152553551103,-0.707500238472236,-0.863883306866015,-0.955068179220314,1.36392054570293,0.68151670745596,-0.916854089168881,-0.638738943398248,-0.224139302140146,1.45060673119032
acp-6,-0.482477676296187,0.843365942231089,-0.278670689546044,-0.574044563811725,-0.514626543425432,-0.548760876204167,-0.568089590359352,1.04370202657488,-0.581190629787749,-0.581190629787749,-0.543546094805003,0.0107097217329928,2.77481960348444
C53C11.2,-0.488092606943039,-0.16351425660701,-0.363623454539884,0.0743444717069934,-0.452484000633414,-0.185931960078949,-0.471751180952826,-0.277684980396622,-0.299907356795336,3.26344314301941,-0.124679519471238,-0.548868692908383,0.0387503946002938
dnj-27,-0.417972609887635,-0.403294465807757,2.45995870713629,-0.428271331261628,-0.357257775007574,-0.428078403404936,-0.432571977767818,-0.405930019429458,-0.314841648190875,-0.432571977767818,2.02597545692485,-0.432571977767818,-0.432571977767818
mul-1,0.119528424755145,-0.924925010537376,-0.934567682655791,0.341850487317936,1.85042564610954,2.0803081357813,-0.0383614370873283,-0.924145657922073,-0.539133132381426,0.40814125080589,-0.445572761251197,-0.058980580278829,-0.934567682655791
F13A2.5,-0.277350098112615,-0.277350098112615,3.32820117735137,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615
ces-2,-0.636459178926277,1.98392195645624,0.261736667770485,-0.679779276685753,-0.667514807849229,-0.675276856697323,-0.679779276685753,1.24933228689644,1.71388455109338,-0.679779276685753,-0.664603736569895,-0.597872848631332,0.0721897965147695
ubql-1,-0.196514629809229,-0.361858577518265,1.11273651262992,-0.883560796383683,-0.27082611951117,-0.813978785587394,-0.256024104091399,-0.0537497423678362,1.20339791250474,-1.06232091438224,-0.172144091238214,2.43645487791507,-0.681611542160307
exc-5,-0.277793090471973,-0.535302706353301,0.270693279857082,-0.509765561390495,0.0467283417985478,-0.296116730646349,-0.0811410472548533,-0.617563608904098,-0.0839344696823646,-0.617563608904098,3.17355215205024,0.120580406053708,-0.592373356152043
ostb-1,1.03591961259315,-0.314348324019476,-1.71163421794093,1.64584886271104,0.584012750244025,0.608100600549589,-0.335250420895226,-0.637716530331226,0.660735395474341,-1.79035607962595,-0.262322776712387,0.498509121065836,0.0185020068872242
kin-1,-0.235527989963074,-0.534245604415698,1.17961491257698,-0.443089709942494,-0.42648783577228,-0.271094612426146,-0.150064459882963,-1.05197612437281,1.64075058787774,-1.25270701312855,1.48430409136933,1.08392300698686,-1.02339924890688
bcl-11,-0.543897732296529,-0.514118055400403,1.48967122445215,-0.332865433918191,-0.540309672166125,0.110900065483126,-0.15606657885321,-0.515801910218633,-0.547247588748647,-0.382610931979366,2.77501418532441,-0.338637720991047,-0.504029850687537
C02D5.4,-0.380482288171963,-0.311464789349251,-1.21524723102975,-0.86593838231599,-0.270051515690394,-0.659556300538057,-0.186409124672848,-0.0102904081680104,1.07624566068598,2.77899791550637,-0.124993342636437,-0.112485210460038,0.281675016840386
C46F11.6,-0.823603463776526,0.868553516373881,1.39512564845907,-0.841275134195333,-0.802533886624306,-0.843361796026808,-0.812512459662461,0.87120779563227,1.78485132946612,-0.857787674473683,0.28782739188509,-0.857787674473683,0.631296407416368
clec-37,-0.735023112613754,-0.767255745188012,-0.767255745188012,1.15625758330581,1.70972071846804,0.349334142749895,-0.767255745188012,-0.767255745188012,-0.31838861039699,1.71921958866981,-0.755950126492687,0.711108542249937,-0.767255745188012
fip-2,-0.317173569547144,-0.312629630750357,3.2878896616812,-0.322612792131874,-0.322612792131874,-0.317728596557769,-0.322612792131874,-0.322612792131874,-0.322612792131874,0.24054447222906,-0.322612792131874,-0.322612792131874,-0.322612792131874
ZK686.3,1.25347029278462,-0.159603013366219,-1.36519733946875,1.46539157570648,1.59031308831643,0.520254883543183,-0.349735956609259,-0.0710199512886319,-0.55744245566578,-0.967916560551024,0.0305553785522236,-1.48566930827156,0.0965993663182896
F23A7.4,-0.303533786275094,2.28449867632992,-0.375933274717123,-0.551521958795415,-0.466648135363547,-0.752177846018324,-0.629147694975752,1.835965562695,0.72544117134336,-0.0749017784480263,-0.828956274004534,-0.657153873354906,-0.205930788415555
H01M10.2,-0.162823859774902,-0.288136209151546,-0.288136209151546,-0.282031408568527,-0.288136209151546,-0.288136209151546,-0.288136209151546,-0.288136209151546,-0.288136209151546,-0.288136209151546,3.32621735985889,-0.288136209151546,-0.288136209151546
pnc-1,-0.348837794564386,-0.279845134309275,3.29175853718361,-0.350878656020588,-0.350878656020588,-0.350878656020588,-0.323812629471066,-0.270645727542207,0.197368508539145,-0.350878656020588,-0.235498692634562,-0.350878656020588,-0.276093787098315
swt-7,-0.123732817589419,0.127762360232378,-0.865351396477401,1.54741769138696,-0.0975772788449902,2.27215666860434,0.407393684425155,0.0538155231412114,-0.407004183436177,-1.29514934425111,-1.25060582919223,-0.250682167794648,-0.118442910204061
spin-2,-0.417132454815379,-0.417132454815379,1.77229922530968,-0.417132454815379,-0.340178828579025,-0.417132454815379,-0.33583254516249,-0.417132454815379,-0.417132454815379,-0.417132454815379,2.65790424177024,-0.417132454815379,-0.417132454815379
slc-17.6,-0.228433854974115,-0.595727048402747,-0.684701150302105,2.4595286785402,0.00686832069771719,1.77266946872916,-0.260167725410729,-0.64318914636086,-0.337502984091959,0.391276218510345,-0.605497851198917,-0.684701150302105,-0.590421775433883
C49G7.10,0.685743655132421,-0.886719282435782,0.00162818657718407,-0.70847988820722,1.29213685829095,-0.196999626197339,1.81365497237575,-0.95644963914845,-0.97413427617235,-0.97413427617235,0.913936982541549,0.888150443101176,-0.898334109685547
hecd-1,-0.906173446208124,0.406157346792182,1.21204929167389,-1.03928253302131,-0.690216160960335,-0.745805370447967,-0.589661240621086,-0.0791225856019253,1.29924305415192,-1.24208876151618,0.945496055098211,1.69749189601421,-0.26808754535348
Y110A2AL.4,-0.391271629506754,-0.613376872716259,2.87406212714834,-0.410584904345678,0.137658756095365,-0.699593163809536,-0.786146825757932,-0.703174906307157,0.641159367793758,-0.388138951593578,0.337651527219852,0.611309005827246,-0.609553530047674
T24H7.2,-0.641306592856089,0.349356905546686,-0.228769119340069,-0.788885731870783,-0.677732983657267,-0.638413763326072,-1.16151499790949,0.264964910749961,2.3267380934804,-0.323062559790242,1.6627734277936,-0.398032123730012,0.253884534909382
cki-2,-0.509767696669872,-0.567078478045283,0.105004921797813,-0.603180883785028,-0.627176039543078,-0.534333744667277,-0.639462973756314,0.740002968203367,0.570066229708126,0.317338484221743,-0.513887148823775,-0.623637703824716,2.88611206518429
W01A11.1,0.00956626658047078,0.170797463010561,0.819589429465297,-0.807739408266693,0.556150213690919,-0.788010035485256,-0.766474117536519,0.608145941435881,0.620274167451204,-1.16886868131906,-0.952545681401789,-0.676409314681768,2.37552375705675
scpl-3,-0.421105933322473,0.0444843238326175,3.22843470728259,-0.437466322511593,-0.263974425505839,-0.433708584342733,-0.388907051280221,0.075286888860352,-0.50067408303538,-0.515510916377496,0.0904775969617039,-0.515510916377496,0.0381747158159668
ttyh-1,-0.0990289844881896,1.66119573380669,0.835719493250204,-0.916063760303657,-0.573388105178671,-0.966434265418814,-0.949733502902488,1.01289951324516,-0.0890537652489423,-1.7467367253822,0.608095104380158,0.207404796885212,1.01512446735555
pqn-87,-0.414680983937223,0.26263164979156,1.45522661704294,-0.920171188729612,-0.525589850435263,-0.660045266138002,-0.795155124146197,0.0910846504820458,0.416019979008932,-1.65773508684872,1.78979963338298,1.13435708098432,-0.17574211045776
rfip-1,-0.0423822755809234,-1.06843271706397,1.54238041320841,-0.633666833397423,-0.00776000976606433,-0.108482085333738,-0.337735829762276,-1.06554014896021,0.059986261736097,-0.559491604771267,1.77099651834757,1.50188614266603,-1.05175783132224
ceeh-1,-0.559383047902401,0.740683153299985,-0.287221571012901,-0.686707838371258,-0.567169638285829,-0.719320080524452,-0.684576119645208,1.31754382324293,2.15845988882325,-0.765120993877275,-0.719375823583916,-0.474355779292507,1.24654402712958
R09F10.1,0.401285175724456,0.102854586602534,-1.92537157410483,1.66603795082743,0.375271627288847,0.987036815883778,-0.784422462453903,-0.00987388460008453,-0.889741060842013,0.50502269469167,-1.42175440107758,0.333396688403855,0.660257843655839
mct-3,-0.411795472668849,-0.869164112752508,-0.107072586537072,2.54157988148614,0.920682946962625,1.11566922126785,-0.292944217339553,-0.859254391862544,-0.589974598256055,0.271493588231029,-0.152006961397547,-0.698717291747192,-0.868496005386322
vps-32.1,-0.308913285180903,-0.725950398072882,1.32043755637616,-0.753996297013339,-0.0583007886390829,-0.40687447535244,0.795817890492576,-0.677190218130258,-0.0933619280437455,-1.67330710613958,1.80673044451672,1.23346098849025,-0.458552383303475
egl-4,-0.503030896487206,-0.392863561672816,2.30640570907391,-0.683910520385804,-0.720012423460227,-0.376123401148642,-0.520962030304392,-0.40025292257396,1.92252370795583,-0.977452871113634,0.0634029672480963,0.237354816110843,0.0449214267580048
ram-2,-0.303130820143398,-0.302538029898192,3.31637663640614,-0.279663520915646,-0.311249087924222,-0.311249087924222,-0.311249087924222,-0.311249087924222,-0.311249087924222,-0.311249087924222,-0.248741097047502,-0.00355955293184423,-0.311249087924222
nrf-6,-0.672943902797534,1.61869016382442,-0.704935522653799,-0.642653430674417,-0.717624024840427,-0.565052172525501,-0.681221252285275,1.22271094629813,1.52626870947587,0.00185189618613424,-0.864360940373547,-0.768390384068249,1.2476599144342
tba-2,-0.93012282572374,1.72533400019211,-0.234725321911928,-1.1305815056055,-0.760189634836025,-0.788156960040756,-0.589279540022134,1.3535580353287,0.602843651406395,-0.777970181367563,-0.000114696279070417,-0.0440423140920622,1.57344729295157
mlp-1,-0.363338830821421,-0.294349532725006,0.377117587258654,-0.376784812302786,-0.329091964785726,-0.126106878370279,-0.355886465090368,-0.3915447920185,-0.3915447920185,-0.3915447920185,3.25348547999806,-0.3915447920185,-0.21886541508713
aqp-11,-0.422016424134142,1.12601488628474,-1.02485909277853,0.128326748448814,-0.307025210370657,1.04398621164993,-0.240908279214914,0.657078018685101,2.01116057984641,-1.15230476483511,-1.0913209907964,-1.06570184388097,0.337570161095734
unc-39,-0.286664094135048,-0.185826388468326,3.32691785777618,-0.286664094135048,-0.286664094135048,-0.286664094135048,-0.286664094135048,-0.286664094135048,-0.286664094135048,-0.286664094135048,-0.286664094135048,-0.286664094135048,-0.274450527957375
trpa-1,-0.156558146131622,-0.315608728516275,0.0439080568202749,-0.404147310313951,-0.181193711395083,-0.388693520573366,-0.210475706842629,-0.462971628502085,-0.269767937411606,-0.553825196433976,3.26314362583468,0.113289063738909,-0.477098860273269
rpc-2,-0.497423388469857,0.274158410072314,-0.888250473264618,-0.363339743649047,-0.632265438720455,-0.450457311946007,-0.565603257240383,0.971420552918436,2.70275822008097,-0.406174599307408,-0.740571311820871,-0.291355175066405,0.88710351641333
mig-10,-0.247396393173643,0.0421441054588315,2.05142353486493,-0.542977773953747,-1.17475788573961,-0.186401017287583,1.11258572624712,-0.72974374261362,-1.13913227845322,-0.511455195642011,1.39485017793645,-0.643451906771509,0.574312649127605
F53E10.1,-0.461874715421316,0.809441031033099,-0.962690935608401,-0.500085099552116,-0.638761303804142,-0.542082682962759,-0.295557175651961,1.08295297554401,1.34185506416037,-0.055428694303995,-0.888810928797258,-0.990727015510331,2.10176948087481
Y18H1A.9,-0.283742455194119,-0.283742455194119,-0.241723896476133,-0.283742455194119,-0.264127374902828,-0.274905349438635,-0.277258487976522,-0.283742455194119,-0.283742455194119,-0.283742455194119,3.32795475034707,-0.283742455194119,-0.283742455194119
smc-3,-0.516652730674138,0.703634560220061,0.138989783639764,-0.565337673344885,-0.509718784873893,-0.564219095011052,-0.570694199325558,0.32603918310149,2.92127919880638,-0.626243003802183,-0.586698022913367,-0.626243003802183,0.475863787979568
dpyd-1,-0.461794474113044,-0.037532786830319,-0.872262755456622,0.1341103784975,-0.61385393241037,0.214412810962679,-0.679303388258444,0.605608235843204,1.3526015618717,0.316812606323236,-1.10554575280899,-1.15084459333047,2.29759208970995
ZC449.5,-0.530757493382695,-0.521208326951281,1.89232928885448,-0.258969560551704,-0.222959667224936,-0.365891405120247,-0.534950723425422,-0.541581487975309,-0.550890062424088,0.116852027929737,2.49643835344681,-0.550890062424088,-0.427520880751255
C07A12.18,-0.194618897077236,-0.285086640736267,-0.285086640736267,-0.285086640736267,-0.285086640736267,-0.285086640736267,-0.281680965983082,-0.285086640736267,-0.285086640736267,-0.285086640736267,3.32716627042298,-0.285086640736267,-0.285086640736267
his-61,-0.44142779382411,0.399628797671216,-0.232888713137126,-0.476943307421171,-0.34763212985767,-0.419954822297162,-0.521956687215049,0.984498009972206,-0.394540850763819,-0.556197307414518,-0.415900351064,-0.556197307414518,2.97951246276572
sup-1,-0.411634938809824,-0.391513042651902,2.44424155282154,-0.41360116461564,-0.402160791763358,-0.418106631716157,-0.390161549162881,-0.418106631716157,-0.418106631716157,-0.418106631716157,2.04705698568034,-0.418106631716157,-0.391693892917491
hex-5,1.30844165625405,-1.03892107714583,-1.04785141928209,1.08673999423171,1.4367595606315,1.2953088966236,0.224921598393611,-1.04110328650923,-0.720698473992857,0.125479874323246,-0.644860183794543,0.0636342795489216,-1.04785141928209
dnj-12,-0.0571171129984465,1.40874968584648,0.777442827578835,-1.33709467282439,-0.543011068299904,-1.42964850821185,-1.15357962613026,1.77062473227921,0.526245398929479,-0.579801871951948,0.358661122452606,-0.0124178316487703,0.270946924978964
