"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1",6.8404887710904e-47,3.22227384581588,0.62,0.116,1.03400828263802e-42,"0","T28F3.8"
"2",9.86019361078725e-43,3.25514120890172,0.38,0.033,1.4904668662066e-38,"0","ppat-1"
"3",4.00545860009435e-31,3.73920279541961,0.343,0.045,6.05465121990262e-27,"0","tsp-10"
"4",1.84801539422649e-49,3.4827049063308,0.581,0.088,2.79346006991276e-45,"1","cdk-1"
"5",1.64526266214616e-36,3.89479876634954,0.385,0.044,2.48697904010013e-32,"1","ctf-8"
"6",2.9923775618034e-25,3.43020051050167,0.265,0.029,4.52327792242202e-21,"1","orc-3"
"7",9.45539234398875e-64,9.22198384654873,0.336,0.002,1.42927710671734e-59,"2","ehn-3"
"8",3.70744751196094e-49,8.74452427780566,0.318,0.01,5.60417765908015e-45,"2","F28B12.6"
"9",2.20263354770436e-45,8.81527113466611,0.411,0.037,3.32950087070991e-41,"2","sdz-27"
"10",5.90382902309896e-81,4.30955713996017,0.812,0.08,8.92422795131639e-77,"3","clec-62"
"11",1.29953393694309e-42,4.23613581171326,0.353,0.019,1.96437549908318e-38,"3","bgal-2"
"12",1.03474508240458e-31,4.74508801643989,0.271,0.016,1.56412066656277e-27,"3","clec-54"
"13",7.08273403355791e-46,5.49853194001163,0.324,0.01,1.07062607651261e-41,"4","T09B9.5"
"14",5.95333129972409e-40,4.58880697825244,0.309,0.012,8.99905559266293e-36,"4","clec-33"
"15",5.22845041622728e-39,4.25006600003431,0.353,0.02,7.90332564916916e-35,"4","chil-25"
"16",1.18721450846962e-86,5.79906026919933,0.559,0.013,1.79459345100268e-82,"5","F48G7.5"
"17",2.58696515474036e-39,6.54183306719124,0.25,0.006,3.91045652790552e-35,"5","pho-8"
"18",1.74259603224603e-37,4.92804823901211,0.294,0.012,2.63410816234309e-33,"5","oac-58"
"19",7.35224094044564e-83,5.64934903087394,0.939,0.102,1.11136474055776e-78,"6","C25F9.11"
"20",5.03510122166235e-72,5.5767116389448,0.848,0.091,7.61105900666481e-68,"6","C08E3.1"
"21",2.54608867360011e-44,5.17671513829395,0.333,0.012,3.84866763901393e-40,"6","C36C9.11"
"22",1.82035044879008e-30,3.89055187005213,0.377,0.034,2.75164173839109e-26,"7","cutl-25"
"23",6.92572355681451e-30,4.26713201306989,0.279,0.015,1.04689237284808e-25,"7","nhr-2"
"24",8.19602033280237e-24,4.5054674136805,0.262,0.02,1.23891043350641e-19,"7","C04E6.12"
"25",1.20454754176652e-13,1.45660396568329,0.897,0.454,1.82079406413427e-09,"8","ttr-50"
"26",1.76882617677093e-07,1.72925162727786,0.069,0.468,0.00267375764880694,"8","drap-1"
"27",3.66816707591718e-07,1.3548919822463,0.155,0.631,0.00554480135195642,"8","C37C3.2"
"28",2.96504912646743e-17,4.53623405932883,0.464,0.114,4.48196825956817e-13,"9","F55G11.2"
"29",2.18721987861176e-15,4.60993363345894,0.554,0.198,3.30620156850953e-11,"9","ifc-1"
"30",5.19756786967192e-15,4.36389232111418,0.411,0.1,7.85664359179608e-11,"9","F01D5.5"
"31",7.9779915822699e-66,9.83185658179389,0.364,0.003,1.20595320757592e-61,"10","Y46H3A.4"
"32",5.4272369837725e-61,9.66837550180632,0.291,0,8.20381142467051e-57,"10","T26C5.4"
"33",2.78419991312635e-47,10.3209449047454,0.273,0.003,4.20859658868179e-43,"10","nas-30"
"34",1.52224207920417e-09,1.04631510372946,0.077,0.598,2.30102112692502e-05,"11","cisd-3.2"
"35",5.69188449263285e-08,-1.00036766769034,0.058,0.498,0.000860385259906381,"11","utp-20"
"36",8.90136412778213e-08,1.17167855896032,0.038,0.453,0.00134553020155555,"11","R07E5.7"
"37",1.03320335981169e-139,7.79982083989831,0.886,0.015,1.56179019869135e-135,"12","C10C5.5"
"38",2.2586028652476e-44,5.77874488385265,0.25,0.002,3.41410409110828e-40,"12","sdz-5"
"39",1.3597223335032e-42,6.02006011660133,0.273,0.004,2.05535627932344e-38,"12","F23F12.12"
