,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
fos-1,5.95E-09,-1.18807495,0.235,0.539,8.11E-05,6,fos-1
cgt-1.2,6.25E-09,-1.026170221,0.279,0.578,8.52E-05,6,cgt-1
F14B8.6.1,7.92E-09,-1.268414408,0.574,0.701,0.000107928,6,F14B8.6
clec-50.4,8.25E-09,-2.063629968,0,0.349,0.000112511,6,clec-50
K03B8.6.3,8.99E-09,-2.151880259,0.368,0.585,0.000122576,6,K03B8.6
C29F3.7.5,1.21E-08,-2.556159749,0.191,0.489,0.000165024,6,C29F3.7
C42D4.1.4,1.24E-08,-1.315347977,0.074,0.421,0.000168851,6,C42D4.1
F16F9.4.2,1.33E-08,-1.009206746,0.015,0.357,0.000180786,6,F16F9.4
sdpn-1,1.74E-08,-1.1079833,0.294,0.584,0.000236715,6,sdpn-1
T28F4.5.4,1.74E-08,-2.024307018,0.794,0.75,0.000237239,6,T28F4.5
vdac-1,1.83E-08,-1.036121467,0.824,0.73,0.000249216,6,vdac-1
ttr-44.4,2.20E-08,-1.628809358,0,0.334,0.000299419,6,ttr-44
T24C4.10.2,2.22E-08,-1.012455977,0.015,0.349,0.000302125,6,T24C4.10
asp-13.3,2.53E-08,-1.701562908,0.147,0.458,0.000345588,6,asp-13
ugt-44.2,4.16E-08,-1.361817728,0,0.324,0.000567105,6,ugt-44
gst-38.3,4.24E-08,-1.138655035,0.015,0.341,0.000577687,6,gst-38
bicd-1,5.43E-08,-1.309222023,0.338,0.599,0.000740504,6,bicd-1
spp-3.2,6.22E-08,-1.505157791,0.132,0.436,0.000848451,6,spp-3
his-41.2,6.94E-08,-1.470876579,0.632,0.753,0.000946303,6,his-41
F28B4.3.2,7.27E-08,-1.874251516,0.029,0.345,0.000990984,6,F28B4.3
R102.4.2,7.87E-08,-1.166420303,0.132,0.431,0.001073647,6,R102.4
oac-14.4,8.29E-08,-1.162264119,0.015,0.331,0.001129842,6,oac-14
mrp-1.1,8.42E-08,-1.189413993,0.147,0.456,0.001148221,6,mrp-1
ctsa-4.2.4,8.42E-08,-1.347354561,0,0.313,0.001148459,6,ctsa-4.2
lys-2.2,9.08E-08,-1.393601566,0.044,0.364,0.001238115,6,lys-2
C32H11.4.3,1.44E-07,-1.391331005,0.015,0.325,0.001963228,6,C32H11.4
C18A11.3.4,1.53E-07,-1.319886319,0.044,0.35,0.002079912,6,C18A11.3
hum-4.4,1.86E-07,-1.242771861,0.059,0.365,0.002530198,6,hum-4
gst-5.3,2.08E-07,-2.120042396,0.324,0.58,0.002830965,6,gst-5
vha-11.2,2.15E-07,-1.404803749,0.765,0.711,0.002928289,6,vha-11
C18C4.7.1,2.51E-07,-1.304915679,0.912,0.791,0.003421196,6,C18C4.7
Y39B6A.5.2,2.92E-07,-1.466452375,0.147,0.427,0.003987551,6,Y39B6A.5
srr-4.1,3.40E-07,-1.229544359,0.103,0.406,0.004639632,6,srr-4
vab-10.2,3.53E-07,-1.69996111,0.809,0.798,0.00480915,6,vab-10
ads-1.2,3.57E-07,-1.133514353,0.794,0.715,0.004867094,6,ads-1
T24C4.4.5,3.74E-07,-1.597389501,0.132,0.411,0.005096722,6,T24C4.4
pkg-2.3,4.07E-07,-1.307775995,0.441,0.595,0.00554886,6,pkg-2
K03H1.5.2,4.28E-07,-1.663151314,0.015,0.303,0.005839303,6,K03H1.5
D2023.4.2,4.64E-07,-1.060678592,0.191,0.452,0.006326916,6,D2023.4
C08F11.13.2,6.37E-07,-1.02410525,0.265,0.519,0.008680486,6,C08F11.13
Y102A11A.3.2,6.67E-07,-1.032324333,0.162,0.437,0.009094694,6,Y102A11A.3
aldo-2.2,7.37E-07,-1.725137366,0.515,0.604,0.010053273,6,aldo-2
Y54G2A.52.2,7.94E-07,-1.240898891,0.824,0.699,0.010818623,6,Y54G2A.52
ifc-2.3,1.05E-06,-1.39551419,0.029,0.305,0.014378281,6,ifc-2
K10G6.5.3,1.25E-06,-1.156332324,0.015,0.285,0.017092801,6,K10G6.5
vha-8.1,1.27E-06,-1.398003242,0.897,0.766,0.017250314,6,vha-8
ZK6.11.5,1.37E-06,-1.348418427,0.029,0.3,0.018661022,6,ZK6.11
F48D6.4.2,1.39E-06,-1.517612147,0.824,0.755,0.018898496,6,F48D6.4
msra-1.2,1.40E-06,-1.513210691,0.471,0.582,0.01907374,6,msra-1
ttr-49.4,1.46E-06,-1.056437988,0.059,0.33,0.019904157,6,ttr-49
W04B5.3.1,1.87E-06,-1.209222842,0.471,0.59,0.025433871,6,W04B5.3
lys-4.2,2.53E-06,-1.313507323,0.015,0.274,0.034455003,6,lys-4
C07E3.3.2,2.55E-06,-1.648225428,0.118,0.39,0.034745363,6,C07E3.3
ctsa-1.2.6,2.57E-06,-3.158717331,0.029,0.289,0.035092916,6,ctsa-1.2
F21D5.3.4,2.57E-06,-1.746585131,0.015,0.273,0.035095243,6,F21D5.3
Y38H6C.24.2,2.68E-06,-1.425719463,0.015,0.273,0.036477832,6,Y38H6C.24
B0205.13.4,4.33E-06,-1.677965064,0.015,0.264,0.059086401,6,B0205.13
nlt-1.3,5.50E-06,-1.597825134,0.735,0.667,0.074979534,6,nlt-1
K12C11.1.1,5.90E-06,-1.055113574,0.5,0.585,0.080416608,6,K12C11.1
cpr-9.3,6.16E-06,-1.672416391,0.074,0.321,0.084024032,6,cpr-9
tth-1.1,7.13E-06,-1.294687095,0.221,0.481,0.097164253,6,tth-1
pes-9.4,7.87E-06,-1.751930325,0.294,0.473,0.107269478,6,pes-9
F42C5.9,8.39E-06,-1.004768481,0.25,0.482,0.114427503,6,F42C5.9
F42H10.6.2,1.16E-05,-1.037834889,0.353,0.538,0.157871208,6,F42H10.6
vha-12.1,1.34E-05,-1.284466902,0.721,0.666,0.18264733,6,vha-12
erm-1.2,1.58E-05,-1.11699127,0.75,0.664,0.215667539,6,erm-1
lec-1,1.79E-05,-1.09451442,0.544,0.614,0.243392914,6,lec-1
T07H8.11.4,1.96E-05,-1.239462768,0.044,0.271,0.267440304,6,T07H8.11
cyp-35A3.3,2.92E-05,-1.836785267,0.294,0.494,0.39820979,6,cyp-35A3
apl-1,3.26E-05,-1.094853264,0.926,0.863,0.444032981,6,apl-1
cyp-35A2.1,3.65E-05,-1.266435842,0.618,0.701,0.497087311,6,cyp-35A2
nduo-6.2,4.44E-05,-1.021384501,1,0.975,0.605628933,6,nduo-6
folt-2.5,4.44E-05,-1.589703989,0.044,0.258,0.605631163,6,folt-2
C46G7.1.4,5.53E-05,-1.526425376,0.735,0.629,0.753944642,6,C46G7.1
C49G7.10,7.73E-05,-1.102282731,0.044,0.254,1,6,C49G7.10
anc-1,8.45E-05,-1.312138405,0.971,0.88,1,6,anc-1
spp-18.1,0.000198845,-1.055954131,0.279,0.45,1,6,spp-18
T28D9.1.2,0.000223378,-1.354254622,0.603,0.643,1,6,T28D9.1
vha-19.2,0.000254462,-1.011405893,0.853,0.709,1,6,vha-19
ugt-22.3,0.000458657,-1.588991204,0.721,0.68,1,6,ugt-22
ftn-1.3,0.000475231,-1.210792974,0.162,0.326,1,6,ftn-1
C18E9.5.2,0.000498162,-1.118642179,0.721,0.623,1,6,C18E9.5
lap-2.1,0.000793455,-1.025916406,0.441,0.527,1,6,lap-2
pmp-1.4,0.000867448,-1.220199255,0.235,0.381,1,6,pmp-1
ctc-2.2,0.000927689,-1.186900889,1,0.976,1,6,ctc-2
abts-1.1,0.001012706,-1.249767084,0.382,0.488,1,6,abts-1
F54B8.4.3,0.00139507,-1.206469952,0.324,0.445,1,6,F54B8.4
vha-13.1,0.001810026,-1.087632091,0.853,0.701,1,6,vha-13
vha-10.1,0.003890384,-1.004945947,0.926,0.742,1,6,vha-10
lbp-6.3,0.004634555,-1.177780901,0.824,0.649,1,6,lbp-6
ctc-1.3,0.007722217,-1.113357641,1,0.975,1,6,ctc-1
clec-56,5.95E-78,1.850902749,0.791,0.055,8.11E-74,7,clec-56
clec-62,7.17E-72,1.160274587,0.925,0.101,9.77E-68,7,clec-62
R193.2,3.32E-70,1.830302754,0.925,0.107,4.52E-66,7,R193.2
ZK1320.3.1,7.20E-67,2.394991824,0.97,0.154,9.82E-63,7,ZK1320.3
F54D5.4.1,2.35E-59,2.080333542,0.985,0.179,3.20E-55,7,F54D5.4
clec-65,6.97E-57,1.116165571,0.896,0.127,9.50E-53,7,clec-65
clec-227,1.20E-56,1.002230398,0.537,0.03,1.63E-52,7,clec-227
K12H4.7,2.89E-55,1.685896624,0.925,0.152,3.94E-51,7,K12H4.7
cpr-9.4,4.57E-54,3.232808737,1,0.244,6.23E-50,7,cpr-9
cpr-5,9.94E-54,1.861216951,0.672,0.061,1.36E-49,7,cpr-5
bath-47,5.11E-53,1.209439766,0.866,0.132,6.96E-49,7,bath-47
lys-4.3,2.15E-51,2.677636319,0.925,0.198,2.93E-47,7,lys-4
clec-63.4,5.92E-48,2.547553255,1,0.286,8.07E-44,7,clec-63
Y39B6A.1,4.18E-46,2.075827034,0.761,0.111,5.70E-42,7,Y39B6A.1
endu-2,9.63E-46,1.880924463,0.955,0.236,1.31E-41,7,endu-2
asp-6.5,4.21E-44,2.85610076,1,0.346,5.74E-40,7,asp-6
ZK1320.2.5,5.12E-44,2.076228252,1,0.331,6.98E-40,7,ZK1320.2
cgr-1,8.56E-44,1.183467544,0.866,0.17,1.17E-39,7,cgr-1
ctsa-3.1.4,3.75E-43,2.399821251,1,0.373,5.11E-39,7,ctsa-3.1
ttr-44.5,6.86E-43,1.854668455,0.985,0.251,9.35E-39,7,ttr-44
F54D5.3.5,9.34E-43,2.245790665,1,0.359,1.27E-38,7,F54D5.3
ttr-49.5,2.04E-42,1.482219265,1,0.251,2.78E-38,7,ttr-49
clec-265,2.73E-42,1.695929839,0.91,0.2,3.72E-38,7,clec-265
spp-3.3,7.56E-40,2.082154513,0.985,0.364,1.03E-35,7,spp-3
pes-9.5,9.36E-40,2.026450411,1,0.414,1.28E-35,7,pes-9
Y32F6A.4,4.27E-39,1.339180842,0.806,0.152,5.82E-35,7,Y32F6A.4
T05E12.6.4,4.84E-37,2.071615593,1,0.42,6.59E-33,7,T05E12.6
best-7,5.58E-37,1.290984154,0.537,0.065,7.61E-33,7,best-7
F28B4.3.3,6.42E-37,1.737546466,0.955,0.267,8.75E-33,7,F28B4.3
folt-2.6,1.58E-36,1.625817591,0.866,0.189,2.16E-32,7,folt-2
T05F1.11.1,1.62E-36,1.426678859,0.925,0.269,2.21E-32,7,T05F1.11
spp-18.2,2.06E-36,1.729828177,0.985,0.391,2.81E-32,7,spp-18
C42D4.1.5,2.87E-36,1.705158962,1,0.343,3.91E-32,7,C42D4.1
ifc-2.4,8.15E-36,1.361343806,0.91,0.231,1.11E-31,7,ifc-2
clec-5,8.75E-36,1.215424124,0.836,0.195,1.19E-31,7,clec-5
ugt-17.5,3.27E-35,1.547797087,1,0.321,4.46E-31,7,ugt-17
pho-1.5,7.82E-35,1.595468867,0.985,0.326,1.07E-30,7,pho-1
asp-14.4,8.06E-35,1.306984808,0.91,0.219,1.10E-30,7,asp-14
T24C4.10.3,1.16E-34,1.35331709,0.94,0.271,1.58E-30,7,T24C4.10
pmt-2.1,1.52E-34,1.841921294,0.836,0.214,2.07E-30,7,pmt-2
asp-5.5,7.66E-34,1.996811696,1,0.468,1.04E-29,7,asp-5
mct-3.1,2.16E-33,1.192367134,0.97,0.305,2.95E-29,7,mct-3
asp-13.4,2.55E-33,1.713858378,0.985,0.388,3.48E-29,7,asp-13
exc-15.3,3.78E-33,1.549447232,0.94,0.343,5.15E-29,7,exc-15
pqn-52.5,7.00E-33,1.646472271,0.97,0.289,9.55E-29,7,pqn-52
pmp-5.2,8.80E-32,1.986737424,1,0.602,1.20E-27,7,pmp-5
hrg-7,1.00E-31,1.339361662,0.791,0.197,1.37E-27,7,hrg-7
slc-17.6,7.29E-31,1.132000786,0.925,0.3,9.94E-27,7,slc-17.6
Y51F10.7.4,4.09E-30,1.914929005,0.97,0.398,5.58E-26,7,Y51F10.7
lys-2.3,4.53E-30,1.271229377,0.97,0.286,6.17E-26,7,lys-2
T08B1.1.5,4.91E-30,1.371836873,0.985,0.378,6.69E-26,7,T08B1.1
tag-234.5,5.48E-30,1.255898015,0.955,0.299,7.47E-26,7,tag-234
clec-85,7.56E-30,1.28997205,0.687,0.144,1.03E-25,7,clec-85
gst-27,3.91E-29,1.20171664,0.836,0.236,5.33E-25,7,gst-27
ttr-46.5,9.95E-29,1.598878157,1,0.429,1.36E-24,7,ttr-46
clec-72.3,1.78E-28,1.475366318,0.985,0.363,2.43E-24,7,clec-72
F55B11.4.4,1.96E-28,1.339900775,0.985,0.402,2.67E-24,7,F55B11.4
R102.4.3,3.34E-28,1.219299363,0.94,0.363,4.55E-24,7,R102.4
C01B10.6,4.85E-28,2.320328951,0.507,0.08,6.62E-24,7,C01B10.6
mdh-2,1.18E-27,1.009639018,0.94,0.367,1.60E-23,7,mdh-2
asp-2.5,1.71E-27,1.351021846,1,0.443,2.33E-23,7,asp-2
T26C12.1,6.17E-27,1.372970059,0.955,0.409,8.41E-23,7,T26C12.1
clec-66.5,1.30E-26,1.332062176,1,0.4,1.77E-22,7,clec-66
F59B1.2.6,1.62E-26,1.476112689,1,0.455,2.21E-22,7,F59B1.2
ctsa-2.5,3.63E-26,1.23585181,1,0.44,4.94E-22,7,ctsa-2
