"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"his-64.4",3.40784029995208e-07,-2.07601528011025,0.015,0.315,0.00464624946495467,"5","his-64"
"C10A4.3.5",5.95153189731695e-07,-1.16940155034905,0,0.288,0.00811431858880193,"5","C10A4.3"
"inx-3.4",6.20122107828249e-07,-1.55905301201265,0.045,0.338,0.00845474481813034,"5","inx-3"
"gba-3.5",6.91927387341512e-07,-1.5373032140579,0.03,0.32,0.00943373799901418,"5","gba-3"
"kreg-1.2",7.78894084265059e-07,1.18898012896151,0.485,0.234,0.0106194419448698,"5","kreg-1"
"ttr-52.5",8.03664402641306e-07,-1.30680272029772,0.061,0.347,0.0109571604656116,"5","ttr-52"
"vab-10.2",8.73938953614422e-07,-1.38041344763259,0.803,0.866,0.011915283693579,"5","vab-10"
"drd-5.4",9.38313514605363e-07,-1.21165762551406,0,0.28,0.0127929664581295,"5","drd-5"
"F52A8.1.5",1.03461967863007e-06,-1.16794601085879,0.303,0.564,0.0141060046984424,"5","F52A8.1"
"C07D10.5.4",1.49064889910194e-06,-1.03449546140817,0.015,0.29,0.0203235070903559,"5","C07D10.5"
"pqn-52.5",1.49458073461968e-06,-1.9429279183846,0.167,0.427,0.0203771137358047,"5","pqn-52"
"lam-2.5",1.50391641375639e-06,-1.24125190846326,0.091,0.384,0.0205043963851546,"5","lam-2"
"ncam-1.4",1.59784087148518e-06,-1.47656433766822,0.045,0.32,0.021784962441829,"5","ncam-1"
"dig-1.5",1.96966428189662e-06,-1.28959233461795,0.03,0.304,0.0268544028193785,"5","dig-1"
"atz-1.4",2.00590208904183e-06,-1.61607609926936,0.076,0.346,0.0273484690819964,"5","atz-1"
"cnc-10.5",2.09795303224645e-06,-2.16364745517976,0,0.266,0.0286034916416481,"5","cnc-10"
"sams-1.1",3.01343649553083e-06,-1.07058962844765,0.258,0.53,0.0410851931800673,"5","sams-1"
"T19B10.2.4",3.21718630938475e-06,-2.52334605424687,0.197,0.438,0.0438631181421517,"5","T19B10.2"
"chdp-1.2",3.80179762931149e-06,-1.75582887151346,0.364,0.553,0.0518337088780328,"5","chdp-1"
"ZK6.11.3",3.91837731526206e-06,-1.4270705492211,0.091,0.354,0.0534231563162829,"5","ZK6.11"
"ugt-53.5",4.89036416375192e-06,-1.21227509927814,0.015,0.269,0.0666752250085936,"5","ugt-53"
"T28F3.8.3",5.05252063522996e-06,-1.03922021554977,0.015,0.269,0.0688860663407252,"5","T28F3.8"
"W04A8.4.4",6.21877565011266e-06,-1.33706246458675,0.106,0.357,0.084786787213636,"5","W04A8.4"
"dod-17.4",7.95892408999138e-06,-1.35122541621999,0.045,0.299,0.108511971042943,"5","dod-17"
"ttr-49.3",8.48583331976053e-06,-1.11574475864039,0.152,0.395,0.115695851481615,"5","ttr-49"
"clec-196.4",8.85537663112653e-06,-3.57223938615325,0.136,0.381,0.120734204988779,"5","clec-196"
