"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Y71F9AL.25",3.95046276566457e-20,1.87582367662947,0.438,0.072,5.38606093470708e-16,"8","Y71F9AL.25"
"tofu-6",4.89919011036173e-20,1.13034435206895,0.417,0.063,6.67955579646719e-16,"8","tofu-6"
"mag-1",5.19179083254944e-20,1.97383214634161,0.896,0.593,7.07848762109791e-16,"8","mag-1"
"bub-1",5.22031330899303e-20,1.29005579520724,0.583,0.13,7.11737516548109e-16,"8","bub-1"
"mix-1",6.5422721983737e-20,2.09964267986019,0.854,0.452,8.91973391526271e-16,"8","mix-1"
"cdc-25.2",6.67655022970179e-20,1.57234350232204,0.646,0.174,9.10280858317542e-16,"8","cdc-25.2"
"ZK512.1",9.28647917357418e-20,1.49211131110185,0.458,0.079,1.2661185705251e-15,"8","ZK512.1"
"atz-11",1.00779816197974e-19,2.33024299749516,0.792,0.286,1.37403201404318e-15,"8","atz-1"
"mab-201",1.08909127247763e-19,1.65454487073632,0.875,0.478,1.484867040896e-15,"8","mab-20"
"snr-3",1.59057736890765e-19,2.43067734258301,0.833,0.497,2.16859318476869e-15,"8","snr-3"
"T28B8.1",2.23570951611569e-19,3.33298608354133,0.771,0.301,3.04816635427213e-15,"8","T28B8.1"
"pqn-59",2.57072804596113e-19,1.90271247691598,0.896,0.638,3.50493061786341e-15,"8","pqn-59"
"cyn-5",3.18877112562631e-19,1.4123117344837,0.979,0.866,4.34757055267891e-15,"8","cyn-5"
"mdf-2",3.29412531507926e-19,1.26412045527131,0.542,0.118,4.49121045457907e-15,"8","mdf-2"
"cec-4",3.59546625547351e-19,1.65412258040477,0.625,0.185,4.90205869271258e-15,"8","cec-4"
"plp-1",8.42742446826992e-19,1.72905295472856,0.917,0.632,1.14899505200392e-14,"8","plp-1"
"swsn-2.2",1.24334261174475e-18,1.67816478419052,0.729,0.289,1.69517331685279e-14,"8","swsn-2.2"
"C07D10.51",1.90404892753091e-18,1.77007484460426,0.729,0.244,2.59598030779564e-14,"8","C07D10.5"
"mes-4",2.25250247624328e-18,1.28018961775318,0.5,0.104,3.07106187611008e-14,"8","mes-4"
