"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"sams-1",8.31425128637041e-22,1.20146198591094,0.863,0.386,1.11494109750227e-17,"4","sams-1"
"F59B1.2.2",8.76980090100999e-22,1.16306315560726,1,0.539,1.17603030082544e-17,"4","F59B1.2"
"msra-1.1",4.66963239515055e-18,1.16946194859066,0.887,0.554,6.26197704189689e-14,"4","msra-1"
"asp-1.4",8.96905357227912e-17,1.04445949353304,1,0.69,1.20275008404263e-12,"4","asp-1"
"C01B10.6",1.14637062357534e-16,1.99329850619343,0.4,0.092,1.53728300621454e-12,"4","C01B10.6"
"C17F4.7.1",1.96943578832649e-15,1.62042375984528,0.938,0.548,2.64101339214583e-11,"4","C17F4.7"
"cpl-1.2",5.91266215538184e-14,-4.66228514592882,0.162,0.563,7.92887995036705e-10,"4","cpl-1"
"cpr-6.2",1.11300488905362e-12,-2.52011116397361,0.825,0.787,1.4925395562209e-08,"4","cpr-6"
"H34I24.2",3.46183540545185e-12,2.15417082684367,0.362,0.105,4.64232127871093e-08,"4","H34I24.2"
"ttr-50.2",3.94234299976099e-12,-6.74952940405196,0.212,0.57,5.28668196267949e-08,"4","ttr-50"
"cpz-1.2",7.44230592682399e-12,-4.62701206474966,0.1,0.486,9.98013224787097e-08,"4","cpz-1"
"F46E10.2.2",7.98869668585672e-12,-3.68032256549874,0.062,0.453,1.07128422557339e-07,"4","F46E10.2"
"hsp-16.41.1",1.23605764784739e-11,-3.30356193755341,0.438,0.703,1.65755330576335e-07,"4","hsp-16.41"
"lam-3.2",1.14838397106344e-10,-2.14735688345693,0,0.368,1.53998290519607e-06,"4","lam-3"
"fgt-1.2",2.75845346539583e-10,-1.31855400887621,0.038,0.405,3.69908609709581e-06,"4","fgt-1"
"ppt-1.2",6.87968100785719e-10,-2.62318080208585,0.025,0.371,9.22565223153649e-06,"4","ppt-1"
"aman-1.2",1.33436592758923e-09,-1.71632997300589,0.2,0.514,1.78938470889716e-05,"4","aman-1"
"hmg-11.1",1.42373940484727e-09,-1.26824517611846,0.112,0.445,1.90923454190019e-05,"4","hmg-11"
"hsp-16.2.1",1.61355930740599e-09,-2.8529846999199,0.5,0.694,2.16378303123143e-05,"4","hsp-16.2"
"lam-1.3",3.0838212776517e-09,-1.87319926047888,0.025,0.35,4.13540433333093e-05,"4","lam-1"
"klo-1.1",4.86963940033586e-09,-1.09760974739798,0.013,0.332,6.53018643585039e-05,"4","klo-1"
"cwn-2.1",4.88758844051336e-09,-1.38662285907445,0.15,0.451,6.55425609872841e-05,"4","cwn-2"
"acs-14.1",6.25797718684379e-09,-1.16885924978696,0.112,0.418,8.39194740755753e-05,"4","acs-14"
"C33G3.4.3",7.30757709453373e-09,-2.22674705606517,0.025,0.341,9.79946088376973e-05,"4","C33G3.4"
"M28.10",9.78143704012936e-09,1.04697433037811,0.375,0.149,0.000131169070708135,"4","M28.10"
